timestamp_utc,T_out_C,I_beam_horizontal_W_m2,I_diffuse_horizontal_W_m2,I_solar_W_m2,wind_speed_10m_m_s,sun_height_deg,pvgis_reconstructed
2007-01-01T00:00:00Z,13.2011259717,0.0000000000,0.0000000000,0.0000000000,8.6900000000,0.0000000000,False
2007-01-01T01:00:00Z,12.9111259717,0.0000000000,0.0000000000,0.0000000000,8.9000000000,0.0000000000,False
2007-01-01T02:00:00Z,11.8411259717,0.0000000000,0.0000000000,0.0000000000,7.8600000000,0.0000000000,False
2007-01-01T03:00:00Z,10.9311259717,0.0000000000,0.0000000000,0.0000000000,8.0700000000,0.0000000000,False
2007-01-01T04:00:00Z,10.3911259717,0.0000000000,0.0000000000,0.0000000000,8.0700000000,0.0000000000,False
2007-01-01T05:00:00Z,9.8511259717,0.0000000000,0.0000000000,0.0000000000,8.1400000000,0.0000000000,False
2007-01-01T06:00:00Z,9.4111259717,0.0000000000,0.0000000000,0.0000000000,8.2800000000,0.0000000000,False
2007-01-01T07:00:00Z,9.1011259717,0.0000000000,0.0000000000,0.0000000000,7.5200000000,0.0000000000,False
2007-01-01T08:00:00Z,8.8911259717,0.0000000000,12.1045503504,12.1045503504,7.7200000000,2.3300000000,False
2007-01-01T09:00:00Z,8.7711259717,0.0000000000,10.0871252920,10.0871252920,7.9300000000,8.6400000000,False
2007-01-01T10:00:00Z,8.6011259717,0.0000000000,57.4966141644,57.4966141644,9.5200000000,13.2400000000,False
2007-01-01T11:00:00Z,8.8211259717,0.0000000000,79.6882898068,79.6882898068,7.5200000000,15.7600000000,False
2007-01-01T12:00:00Z,9.1311259717,0.0000000000,31.2700884052,31.2700884052,7.0300000000,15.9600000000,False
2007-01-01T13:00:00Z,9.2511259717,34.2962259928,107.9322406244,142.2284666172,7.3100000000,13.8200000000,False
2007-01-01T14:00:00Z,9.3611259717,63.5589764649,58.5053266936,122.0643031585,6.3400000000,9.5500000000,False
2007-01-01T15:00:00Z,8.8811259717,17.1481129964,13.7689260236,30.9170390200,5.4500000000,3.5000000000,False
2007-01-01T16:00:00Z,8.0411259717,0.0000000000,0.0000000000,0.0000000000,4.6200000000,0.0000000000,False
2007-01-01T17:00:00Z,7.1811259717,0.0000000000,0.0000000000,0.0000000000,3.9300000000,0.0000000000,False
2007-01-01T18:00:00Z,6.6611259717,0.0000000000,0.0000000000,0.0000000000,4.4100000000,0.0000000000,False
2007-01-01T19:00:00Z,5.9911259717,0.0000000000,0.0000000000,0.0000000000,4.4100000000,0.0000000000,False
2007-01-01T20:00:00Z,6.0511259717,0.0000000000,0.0000000000,0.0000000000,4.6200000000,0.0000000000,False
2007-01-01T21:00:00Z,6.1511259717,0.0000000000,0.0000000000,0.0000000000,4.6200000000,0.0000000000,False
2007-01-01T22:00:00Z,6.3311259717,0.0000000000,0.0000000000,0.0000000000,4.6900000000,0.0000000000,False
2007-01-01T23:00:00Z,6.4111259717,0.0000000000,0.0000000000,0.0000000000,4.5500000000,0.0000000000,False
2007-01-02T00:00:00Z,6.2511259717,0.0000000000,0.0000000000,0.0000000000,4.6200000000,0.0000000000,False
2007-01-02T01:00:00Z,5.3211259717,0.0000000000,0.0000000000,0.0000000000,4.2800000000,0.0000000000,False
2007-01-02T02:00:00Z,5.4011259717,0.0000000000,0.0000000000,0.0000000000,4.7600000000,0.0000000000,False
2007-01-02T03:00:00Z,6.0811259717,0.0000000000,0.0000000000,0.0000000000,5.7900000000,0.0000000000,False
2007-01-02T04:00:00Z,5.9611259717,0.0000000000,0.0000000000,0.0000000000,6.1400000000,0.0000000000,False
2007-01-02T05:00:00Z,5.4111259717,0.0000000000,0.0000000000,0.0000000000,5.5900000000,0.0000000000,False
2007-01-02T06:00:00Z,5.0311259717,0.0000000000,0.0000000000,0.0000000000,5.3100000000,0.0000000000,False
2007-01-02T07:00:00Z,4.8511259717,0.0000000000,0.0000000000,0.0000000000,5.6600000000,0.0000000000,False
2007-01-02T08:00:00Z,4.9411259717,0.0000000000,9.0784127628,9.0784127628,5.5200000000,2.3500000000,False
2007-01-02T09:00:00Z,5.6511259717,75.6635268153,43.3746387556,119.0381655709,5.7200000000,8.6800000000,False
2007-01-02T10:00:00Z,6.4011259717,27.2352382884,103.8973905076,131.1326287960,6.0000000000,13.3000000000,False
2007-01-02T11:00:00Z,6.8611259717,0.0000000000,61.5314642812,61.5314642812,6.1400000000,15.8300000000,False
2007-01-02T12:00:00Z,7.2211259717,0.0000000000,62.5401768104,62.5401768104,6.1400000000,16.0500000000,False
2007-01-02T13:00:00Z,7.5411259717,0.0000000000,59.5140392228,59.5140392228,5.5200000000,13.9300000000,False
2007-01-02T14:00:00Z,7.9811259717,0.0000000000,33.2875134636,33.2875134636,5.4500000000,9.6700000000,False
2007-01-02T15:00:00Z,7.7011259717,0.0000000000,10.0871252920,10.0871252920,5.4500000000,3.6200000000,False
2007-01-02T16:00:00Z,7.4311259717,0.0000000000,0.0000000000,0.0000000000,5.1700000000,0.0000000000,False
2007-01-02T17:00:00Z,7.3711259717,0.0000000000,0.0000000000,0.0000000000,4.9700000000,0.0000000000,False
2007-01-02T18:00:00Z,7.4011259717,0.0000000000,0.0000000000,0.0000000000,4.4800000000,0.0000000000,False
2007-01-02T19:00:00Z,7.4811259717,0.0000000000,0.0000000000,0.0000000000,4.1400000000,0.0000000000,False
2007-01-02T20:00:00Z,7.2111259717,0.0000000000,0.0000000000,0.0000000000,3.6600000000,0.0000000000,False
2007-01-02T21:00:00Z,6.7911259717,0.0000000000,0.0000000000,0.0000000000,3.4500000000,0.0000000000,False
2007-01-02T22:00:00Z,6.3111259717,0.0000000000,0.0000000000,0.0000000000,3.3800000000,0.0000000000,False
2007-01-02T23:00:00Z,6.2211259717,0.0000000000,0.0000000000,0.0000000000,3.1700000000,0.0000000000,False
2007-01-03T00:00:00Z,5.8111259717,0.0000000000,0.0000000000,0.0000000000,3.1000000000,0.0000000000,False
2007-01-03T01:00:00Z,5.5111259717,0.0000000000,0.0000000000,0.0000000000,3.1000000000,0.0000000000,False
2007-01-03T02:00:00Z,5.1711259717,0.0000000000,0.0000000000,0.0000000000,3.1000000000,0.0000000000,False
2007-01-03T03:00:00Z,5.3111259717,0.0000000000,0.0000000000,0.0000000000,2.9000000000,0.0000000000,False
2007-01-03T04:00:00Z,5.3311259717,0.0000000000,0.0000000000,0.0000000000,2.9700000000,0.0000000000,False
2007-01-03T05:00:00Z,5.4011259717,0.0000000000,0.0000000000,0.0000000000,3.0300000000,0.0000000000,False
2007-01-03T06:00:00Z,5.6111259717,0.0000000000,0.0000000000,0.0000000000,3.1000000000,0.0000000000,False
2007-01-03T07:00:00Z,6.2511259717,0.0000000000,0.0000000000,0.0000000000,3.4500000000,0.0000000000,False
2007-01-03T08:00:00Z,6.4511259717,0.0000000000,10.0871252920,10.0871252920,3.5900000000,2.3800000000,False
