timestamp_utc,T_out_C,I_beam_horizontal_W_m2,I_diffuse_horizontal_W_m2,I_solar_W_m2,wind_speed_10m_m_s,sun_height_deg,pvgis_reconstructed
2018-01-01T00:00:00Z,8.2585448202,0.0000000000,0.0000000000,0.0000000000,8.3400000000,0.0000000000,False
2018-01-01T01:00:00Z,8.0385448202,0.0000000000,0.0000000000,0.0000000000,8.9700000000,0.0000000000,False
2018-01-01T02:00:00Z,8.1185448202,0.0000000000,0.0000000000,0.0000000000,8.9000000000,0.0000000000,False
2018-01-01T03:00:00Z,8.0385448202,0.0000000000,0.0000000000,0.0000000000,8.2100000000,0.0000000000,False
2018-01-01T04:00:00Z,7.5685448202,0.0000000000,0.0000000000,0.0000000000,7.6600000000,0.0000000000,False
2018-01-01T05:00:00Z,7.2485448202,0.0000000000,0.0000000000,0.0000000000,7.1700000000,0.0000000000,False
2018-01-01T06:00:00Z,7.0285448202,0.0000000000,0.0000000000,0.0000000000,6.9000000000,0.0000000000,False
2018-01-01T07:00:00Z,6.9685448202,0.0000000000,0.0000000000,0.0000000000,6.8300000000,0.0000000000,False
2018-01-01T08:00:00Z,6.9385448202,0.0000000000,3.8208119580,3.8208119580,6.8300000000,2.3300000000,False
2018-01-01T09:00:00Z,7.0585448202,36.2977136010,56.3569763805,92.6546899815,6.6200000000,8.6400000000,False
2018-01-01T10:00:00Z,7.6585448202,122.2755346859,63.9986002965,186.2741349824,6.6900000000,13.2400000000,False
2018-01-01T11:00:00Z,8.1785448202,5.7312179370,100.2963138975,106.0275318345,5.3800000000,15.7600000000,False
2018-01-01T12:00:00Z,8.2985448202,2.8656089685,94.5650959605,97.4307049290,4.7600000000,15.9600000000,False
2018-01-01T13:00:00Z,7.8085448202,0.0000000000,48.7153524645,48.7153524645,5.7900000000,13.8200000000,False
2018-01-01T14:00:00Z,6.3685448202,1.9104059790,50.6257584435,52.5361644225,4.8300000000,9.5500000000,False
2018-01-01T15:00:00Z,5.2285448202,0.0000000000,7.6416239160,7.6416239160,2.9700000000,3.5000000000,False
2018-01-01T16:00:00Z,5.3285448202,0.0000000000,0.0000000000,0.0000000000,1.5200000000,0.0000000000,False
2018-01-01T17:00:00Z,5.6385448202,0.0000000000,0.0000000000,0.0000000000,1.1700000000,0.0000000000,False
2018-01-01T18:00:00Z,5.5885448202,0.0000000000,0.0000000000,0.0000000000,3.1000000000,0.0000000000,False
2018-01-01T19:00:00Z,5.3085448202,0.0000000000,0.0000000000,0.0000000000,4.4100000000,0.0000000000,False
2018-01-01T20:00:00Z,5.1385448202,0.0000000000,0.0000000000,0.0000000000,4.5500000000,0.0000000000,False
2018-01-01T21:00:00Z,5.7885448202,0.0000000000,0.0000000000,0.0000000000,5.1000000000,0.0000000000,False
2018-01-01T22:00:00Z,6.2785448202,0.0000000000,0.0000000000,0.0000000000,5.7900000000,0.0000000000,False
2018-01-01T23:00:00Z,6.2385448202,0.0000000000,0.0000000000,0.0000000000,5.8600000000,0.0000000000,False
2018-01-02T00:00:00Z,6.2885448202,0.0000000000,0.0000000000,0.0000000000,5.7200000000,0.0000000000,False
2018-01-02T01:00:00Z,6.2485448202,0.0000000000,0.0000000000,0.0000000000,6.2100000000,0.0000000000,False
2018-01-02T02:00:00Z,6.2485448202,0.0000000000,0.0000000000,0.0000000000,6.8300000000,0.0000000000,False
2018-01-02T03:00:00Z,6.2385448202,0.0000000000,0.0000000000,0.0000000000,6.9700000000,0.0000000000,False
2018-01-02T04:00:00Z,6.1485448202,0.0000000000,0.0000000000,0.0000000000,6.5500000000,0.0000000000,False
