timestamp_utc,T_out_C,I_beam_horizontal_W_m2,I_diffuse_horizontal_W_m2,I_solar_W_m2,wind_speed_10m_m_s,sun_height_deg,pvgis_reconstructed
2009-01-01T00:00:00Z,-3.0414551798,0.0000000000,0.0000000000,0.0000000000,1.0300000000,0.0000000000,False
2009-01-01T01:00:00Z,-2.3814551798,0.0000000000,0.0000000000,0.0000000000,0.7600000000,0.0000000000,False
2009-01-01T02:00:00Z,-2.5914551798,0.0000000000,0.0000000000,0.0000000000,0.8300000000,0.0000000000,False
2009-01-01T03:00:00Z,-2.6914551798,0.0000000000,0.0000000000,0.0000000000,0.9700000000,0.0000000000,False
2009-01-01T04:00:00Z,-2.6914551798,0.0000000000,0.0000000000,0.0000000000,1.1700000000,0.0000000000,False
2009-01-01T05:00:00Z,-2.2614551798,0.0000000000,0.0000000000,0.0000000000,1.1700000000,0.0000000000,False
2009-01-01T06:00:00Z,-2.7114551798,0.0000000000,0.0000000000,0.0000000000,0.8300000000,0.0000000000,False
2009-01-01T07:00:00Z,-2.7314551798,0.0000000000,0.0000000000,0.0000000000,0.9700000000,0.0000000000,False
2009-01-01T08:00:00Z,-2.4914551798,0.0000000000,6.6864209265,6.6864209265,0.8300000000,2.3300000000,False
2009-01-01T09:00:00Z,-1.7714551798,0.0000000000,36.2977136010,36.2977136010,0.9700000000,8.6400000000,False
2009-01-01T10:00:00Z,-1.2614551798,0.0000000000,38.2081195800,38.2081195800,1.3800000000,13.2400000000,False
2009-01-01T11:00:00Z,-0.5914551798,0.0000000000,69.7298182335,69.7298182335,2.0700000000,15.7600000000,False
2009-01-01T12:00:00Z,-0.2114551798,0.9552029895,88.8338780235,89.7890810130,2.2100000000,15.9600000000,False
2009-01-01T13:00:00Z,0.0785448202,16.2384508215,101.2515168870,117.4899677085,2.6200000000,13.8200000000,False
2009-01-01T14:00:00Z,0.0785448202,9.5520298950,64.9538032860,74.5058331810,2.5500000000,9.5500000000,False
2009-01-01T15:00:00Z,-0.2314551798,0.0000000000,14.3280448425,14.3280448425,1.8600000000,3.5000000000,False
2009-01-01T16:00:00Z,-0.6414551798,0.0000000000,0.0000000000,0.0000000000,1.5900000000,0.0000000000,False
2009-01-01T17:00:00Z,-0.9814551798,0.0000000000,0.0000000000,0.0000000000,1.6600000000,0.0000000000,False
2009-01-01T18:00:00Z,-1.1614551798,0.0000000000,0.0000000000,0.0000000000,1.7200000000,0.0000000000,False
2009-01-01T19:00:00Z,-1.6314551798,0.0000000000,0.0000000000,0.0000000000,1.5900000000,0.0000000000,False
2009-01-01T20:00:00Z,-1.8914551798,0.0000000000,0.0000000000,0.0000000000,1.4500000000,0.0000000000,False
2009-01-01T21:00:00Z,-2.2914551798,0.0000000000,0.0000000000,0.0000000000,1.3100000000,0.0000000000,False
2009-01-01T22:00:00Z,-2.3914551798,0.0000000000,0.0000000000,0.0000000000,1.2400000000,0.0000000000,False
2009-01-01T23:00:00Z,-2.3014551798,0.0000000000,0.0000000000,0.0000000000,1.0300000000,0.0000000000,False
2009-01-02T00:00:00Z,-2.0614551798,0.0000000000,0.0000000000,0.0000000000,0.9700000000,0.0000000000,False
2009-01-02T01:00:00Z,-1.7914551798,0.0000000000,0.0000000000,0.0000000000,0.7600000000,0.0000000000,False
2009-01-02T02:00:00Z,-1.3414551798,0.0000000000,0.0000000000,0.0000000000,0.4800000000,0.0000000000,False
2009-01-02T03:00:00Z,-1.1214551798,0.0000000000,0.0000000000,0.0000000000,0.1400000000,0.0000000000,False
2009-01-02T04:00:00Z,-1.1114551798,0.0000000000,0.0000000000,0.0000000000,0.2100000000,0.0000000000,False
2009-01-02T05:00:00Z,-1.3814551798,0.0000000000,0.0000000000,0.0000000000,0.6200000000,0.0000000000,False
