archetype_id,state_id,climate_scenario_id,model_scenario_id,model_contract_version,central_thermal_assumptions_sha256,behaviour_assumptions_sha256,occupant_distribution_sha256,archetype_state_sha256,model_scenario_sha256,weather_panel_sha256,occupant_seed_bank_count,occupant_seed_bank_sha256,occupant_seed_prefix_sha256,seed_count,previous_seed_count,metric,statistic,value,previous_value,absolute_floor,relative_change,relative_tolerance,criterion_pass,all_statistics_pass,consecutive_passing_expansions,required_consecutive_expansions,converged_at_checkpoint,panel_all_groups_statistics_pass,panel_consecutive_passing_expansions,panel_converged_at_checkpoint
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,d9c1d0f471fb97f0efab0c100463285cd55e4de7718f288f7be26835b3adb0fe,40,20,peak_heating_W,median,19339.63386651274,19356.928022743974,100,0.0008942339007347468,0.02,True,True,2,2,True,False,0,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,d9c1d0f471fb97f0efab0c100463285cd55e4de7718f288f7be26835b3adb0fe,40,20,peak_heating_W,p95,23138.536171910553,23138.536171910553,100,0,0.02,True,True,2,2,True,False,0,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,d9c1d0f471fb97f0efab0c100463285cd55e4de7718f288f7be26835b3adb0fe,40,20,peak_cooling_W,mean,6978.306684615909,6987.6168613686796,100,0.0013341598719493609,0.02,True,True,2,2,True,False,0,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,d9c1d0f471fb97f0efab0c100463285cd55e4de7718f288f7be26835b3adb0fe,40,20,peak_cooling_W,median,7080.6489744282153,7036.4066453976666,100,0.0062483437874593165,0.02,True,True,2,2,True,False,0,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,d9c1d0f471fb97f0efab0c100463285cd55e4de7718f288f7be26835b3adb0fe,40,20,peak_cooling_W,p95,10022.072145956288,10108.098554495749,100,0.0085836947975046294,0.02,True,True,2,2,True,False,0,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,68c77bb6c64b8d83360a050cd3cb41af044e4998f93c5776b9bf72e3b3a2d976,80,40,heating_intensity_kWh_m2,mean,167.70525022161843,167.56787553288859,1,0.00081914363771138916,0.02,True,True,3,2,True,True,1,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,68c77bb6c64b8d83360a050cd3cb41af044e4998f93c5776b9bf72e3b3a2d976,80,40,heating_intensity_kWh_m2,median,163.69174411184213,163.68652062557936,1,3.1910505267726365e-05,0.02,True,True,3,2,True,True,1,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,68c77bb6c64b8d83360a050cd3cb41af044e4998f93c5776b9bf72e3b3a2d976,80,40,heating_intensity_kWh_m2,p95,210.57720853855903,210.51734602202941,1,0.00028427823193723423,0.02,True,True,3,2,True,True,1,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,68c77bb6c64b8d83360a050cd3cb41af044e4998f93c5776b9bf72e3b3a2d976,80,40,cooling_intensity_kWh_m2,mean,1.4878159899087653,1.4873657781817813,1,0.00030259906469456228,0.02,True,True,3,2,True,True,1,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,68c77bb6c64b8d83360a050cd3cb41af044e4998f93c5776b9bf72e3b3a2d976,80,40,cooling_intensity_kWh_m2,median,1.3658238690335769,1.364938326683296,1,0.00064835764724738634,0.02,True,True,3,2,True,True,1,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,68c77bb6c64b8d83360a050cd3cb41af044e4998f93c5776b9bf72e3b3a2d976,80,40,cooling_intensity_kWh_m2,p95,3.4370272753127353,3.4351743504171894,1,0.0005391068348089543,0.02,True,True,3,2,True,True,1,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,68c77bb6c64b8d83360a050cd3cb41af044e4998f93c5776b9bf72e3b3a2d976,80,40,peak_heating_W,mean,19871.661292285287,19879.745541754386,100,0.00040682303055543953,0.02,True,True,3,2,True,True,1,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,68c77bb6c64b8d83360a050cd3cb41af044e4998f93c5776b9bf72e3b3a2d976,80,40,peak_heating_W,median,19344.43511355068,19339.63386651274,100,0.00024819784138212713,0.02,True,True,3,2,True,True,1,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,68c77bb6c64b8d83360a050cd3cb41af044e4998f93c5776b9bf72e3b3a2d976,80,40,peak_heating_W,p95,23138.536171910553,23138.536171910553,100,0,0.02,True,True,3,2,True,True,1,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,68c77bb6c64b8d83360a050cd3cb41af044e4998f93c5776b9bf72e3b3a2d976,80,40,peak_cooling_W,mean,6979.0382349796801,6978.306684615909,100,0.00010482108553359298,0.02,True,True,3,2,True,True,1,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,68c77bb6c64b8d83360a050cd3cb41af044e4998f93c5776b9bf72e3b3a2d976,80,40,peak_cooling_W,median,7098.7257144370878,7080.6489744282153,100,0.0025464767531599144,0.02,True,True,3,2,True,True,1,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,68c77bb6c64b8d83360a050cd3cb41af044e4998f93c5776b9bf72e3b3a2d976,80,40,peak_cooling_W,p95,10050.47792203206,10022.072145956288,100,0.0028263109770632873,0.02,True,True,3,2,True,True,1,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,160,80,heating_intensity_kWh_m2,mean,167.62970780314092,167.70525022161843,1,0.00045065054081121182,0.02,True,True,4,2,True,False,0,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,160,80,heating_intensity_kWh_m2,median,163.72706014231184,163.69174411184213,1,0.00021570063274219172,0.02,True,True,4,2,True,False,0,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,160,80,heating_intensity_kWh_m2,p95,210.53360887548664,210.57720853855903,1,0.00020709122550682528,0.02,True,True,4,2,True,False,0,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,160,80,cooling_intensity_kWh_m2,mean,1.4858922526251939,1.4878159899087653,1,0.0012946680892727386,0.02,True,True,4,2,True,False,0,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,160,80,cooling_intensity_kWh_m2,median,1.3646455421505626,1.3658238690335769,1,0.00086346735955872842,0.02,True,True,4,2,True,False,0,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,160,80,cooling_intensity_kWh_m2,p95,3.4364902655744665,3.4370272753127353,1,0.00015626691675761157,0.02,True,True,4,2,True,False,0,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,160,80,peak_heating_W,mean,19881.603072235259,19871.661292285287,100,0.00050004921202029577,0.02,True,True,4,2,True,False,0,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,160,80,peak_heating_W,median,19340.502497564943,19344.43511355068,100,0.00020333577094144742,0.02,True,True,4,2,True,False,0,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,160,80,peak_heating_W,p95,23132.515418792304,23138.536171910553,100,0.00026027230542159034,0.02,True,True,4,2,True,False,0,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,160,80,peak_cooling_W,mean,6966.9825753941759,6979.0382349796801,100,0.001730398986224257,0.02,True,True,4,2,True,False,0,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,160,80,peak_cooling_W,median,7112.0080627349689,7098.7257144370878,100,0.001867594662536597,0.02,True,True,4,2,True,False,0,False
BE_TABULA_11,TABULA_existing,rcp_8_5,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,ca544fcdf9d3c08881eed48e9cdb7452f482c8ae24f7ea49ba420497fa16f10e,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,160,80,peak_cooling_W,p95,10075.416172831427,10050.47792203206,100,0.0024751583826992073,0.02,True,True,4,2,True,False,0,False
BE_TABULA_13,TABULA_standard_B_proxy,rcp_2_6,central,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,5425e9370287189ca45179f958739e4d1ea29f5439b14d2d1b6a877cf57e26a0,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,13fcadcfebce608bffb6d3013f0501bd1916301bc921da206d0884f7638fdfd4,160,a1e4b94e5be0a9552f952c6d8f0bda430f9bfdab3c397079192588f75a8aba46,0483fface789f96fbdc35b5911182753a8b4967876fb97c2eefce49e4b3c29ca,5,,heating_intensity_kWh_m2,mean,59.371600908299314,,1,,0.02,False,False,0,2,False,False,0,False
