run_id,archetype_id,dwelling_type,dwelling_class,construction_period,state_id,archetype_state_sha256,floor_area_m2,climate_scenario_id,weather_member_id,weather_pair_id,observed_pvgis_year,climate_target,occupant_seed,occupant_count,richardson_seed,model_scenario_id,model_scenario_axis,annual_heating_kWh,annual_cooling_kWh,heating_intensity_kWh_m2,cooling_intensity_kWh_m2,peak_heating_W,peak_cooling_W,heating_full_load_equivalent_hours,cooling_full_load_equivalent_hours,heating_controlled_hours,cooling_controlled_hours,iso_no_load_trial_above_cooling_setpoint_hours,iso_no_load_trial_below_heating_setpoint_hours,hrv_bypass_hours,annual_internal_gains_kWh,annual_household_electricity_kWh,max_abs_energy_balance_residual_W,warmup_cycles,model_contract_version,central_thermal_assumptions_sha256,effective_thermal_assumptions_sha256,behaviour_assumptions_sha256,occupant_distribution_sha256,model_scenario_sha256,member_sha256,metadata_sha256,climate_manifest_sha256,morph_contract_sha256,weather_contract_sha256,weather_forcing_sha256,heating_setpoint_hours_json,cooling_setpoint_hours_json,facade_source_sha256_json
mc_a68db65d6ddfeb302b27fbce61a6f6150c3bf59445516ed38d1a6425f92b3237,BE_TABULA_11,Detached house,SFH,1971-1990,TABULA_existing,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,238.40000000000001,rcp_4_5,weather_2050_rcp_4_5_pvgis_2010,pvgis_2010,2010,2041-2060,2404203277,3,2654959407,central,central,53423.005299112701,366.86258906362616,224.08978732849286,1.5388531420454117,22356.965609959912,7575.6128757906999,2389.54633786765,48.426786727184115,6613,139,139,6613,0,4070.3250000003568,3500.000000000357,8.1058715295512229e-11,2,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,3416443e514891f304ecef2314bdad3cde8ff897194b892e9c23e1f2e7f9b452,026f1c1811c4d9afa6f463211a97f392e34d8bf233bf0f6994e895d3d37ec9cd,d543101e7ea78ed2ddaba45de0ca0f44ec997e73ba696c2970de54b1e75cccfc,e40ccb491db9d0ecfe8c9e8462f713cf096279ef2b219236d05222512135b242,c1685be28707789bb9ad5fcb5ea3d14d55c90ada53e5cc7e083453d0e526bcc9,eeecdeb84a71a196851566afdc66d21b7f4e7ca8b66731fe98aa3c8a1292e2ba,"[[18.0,3294],[20.0,5466]]","[[26.0,8760]]","[[""north"",""002ee4e68ba2ff1e9da7eb8f1e16c441bba47a8ad5ed36d81dc169204a2cb66d""],[""east"",""b1a28b883b4633c7b55388b5b43f571e79efcd391bc0ce6bc07019b5e25d8065""],[""south"",""c667e440b35d715226d38302c0104b35b5d5764fed6125e5bcc80d08fabf1f41""],[""west"",""2767619730916a7bca7fe58275301af35dc43db33040cad9a975264954dbabb5""]]"
mc_5602b16c5f8e92fc4cd5728d242143da7a120cf074755b6bcf32207c6f4dcf84,BE_TABULA_11,Detached house,SFH,1971-1990,TABULA_existing,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,238.40000000000001,rcp_4_5,weather_2050_rcp_4_5_pvgis_2010,pvgis_2010,2010,2041-2060,2404203277,3,2654959407,mass_heavy,thermal_mass,53197.42381100342,278.09565397681951,223.14355625420896,1.1665086156745785,21988.497105513681,6897.8691307439094,2419.3296865961797,40.316168472571164,6602,125,125,6602,0,4070.3250000003568,3500.000000000357,1.1527845344971865e-10,2,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,ba8bdf115a19cf4f09c22f62bf794e41d11242897704d0abc6849c4ac0866fe8,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,ba8bdf115a19cf4f09c22f62bf794e41d11242897704d0abc6849c4ac0866fe8,3416443e514891f304ecef2314bdad3cde8ff897194b892e9c23e1f2e7f9b452,026f1c1811c4d9afa6f463211a97f392e34d8bf233bf0f6994e895d3d37ec9cd,d543101e7ea78ed2ddaba45de0ca0f44ec997e73ba696c2970de54b1e75cccfc,e40ccb491db9d0ecfe8c9e8462f713cf096279ef2b219236d05222512135b242,c1685be28707789bb9ad5fcb5ea3d14d55c90ada53e5cc7e083453d0e526bcc9,eeecdeb84a71a196851566afdc66d21b7f4e7ca8b66731fe98aa3c8a1292e2ba,"[[18.0,3294],[20.0,5466]]","[[26.0,8760]]","[[""north"",""002ee4e68ba2ff1e9da7eb8f1e16c441bba47a8ad5ed36d81dc169204a2cb66d""],[""east"",""b1a28b883b4633c7b55388b5b43f571e79efcd391bc0ce6bc07019b5e25d8065""],[""south"",""c667e440b35d715226d38302c0104b35b5d5764fed6125e5bcc80d08fabf1f41""],[""west"",""2767619730916a7bca7fe58275301af35dc43db33040cad9a975264954dbabb5""]]"
mc_2235d05f09bb1f401dd7857886d2b48178b6ef7c823c405329f5493aa11d2aaf,BE_TABULA_11,Detached house,SFH,1971-1990,TABULA_advanced_A_proxy,08c22156446d6b54e92ebc2744f64d2c93dd615a53f5710fcccf9ffaa6f3c4b5,238.40000000000001,rcp_4_5,weather_2050_rcp_4_5_pvgis_2015,pvgis_2015,2015,2041-2060,556301278,2,3952333982,central,central,6724.819417300665,770.05582665588872,28.208135139683996,3.2300999440263789,7606.85692057693,4639.1029600661495,884.04704959149296,165.99239837628187,3131,523,523,3131,454,3942.9716666666259,3499.9999999999591,1.070930011337623e-10,2,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,baba3dbca59061fa472eb7c69224dd3b984b50c1fc619afd2053a2950c2bbcd4,1216ce43ee394579ef927a986e1b8dd3776da86efac22904513f8ccada53f4bc,d543101e7ea78ed2ddaba45de0ca0f44ec997e73ba696c2970de54b1e75cccfc,e40ccb491db9d0ecfe8c9e8462f713cf096279ef2b219236d05222512135b242,e911761c820080027eba08f44ea8eccf1d70cd6d860a102565a1508f4ed19caf,7dd72b3974289dbb84d86d9453ff0a5e0bcf0de111800373f10a60d631c49479,"[[18.0,3803],[20.0,4957]]","[[26.0,8760]]","[[""north"",""002ee4e68ba2ff1e9da7eb8f1e16c441bba47a8ad5ed36d81dc169204a2cb66d""],[""east"",""b1a28b883b4633c7b55388b5b43f571e79efcd391bc0ce6bc07019b5e25d8065""],[""south"",""c667e440b35d715226d38302c0104b35b5d5764fed6125e5bcc80d08fabf1f41""],[""west"",""2767619730916a7bca7fe58275301af35dc43db33040cad9a975264954dbabb5""]]"
mc_dd421dc74e97a64694b07fe031306ed3982b3c37199bef83e6fbfaf0b889011e,BE_TABULA_11,Detached house,SFH,1971-1990,TABULA_advanced_A_proxy,08c22156446d6b54e92ebc2744f64d2c93dd615a53f5710fcccf9ffaa6f3c4b5,238.40000000000001,rcp_4_5,weather_2050_rcp_4_5_pvgis_2015,pvgis_2015,2015,2041-2060,556301278,2,3952333982,mass_heavy,thermal_mass,6696.8857572332154,636.05226059081599,28.090963746783622,2.6680044487869798,7464.1685069550203,4221.3792537449381,897.2045246557791,150.67403859213812,2964,502,502,2964,456,3942.9716666666259,3499.9999999999591,1.7325874068774283e-10,2,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,ba8bdf115a19cf4f09c22f62bf794e41d11242897704d0abc6849c4ac0866fe8,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,ba8bdf115a19cf4f09c22f62bf794e41d11242897704d0abc6849c4ac0866fe8,baba3dbca59061fa472eb7c69224dd3b984b50c1fc619afd2053a2950c2bbcd4,1216ce43ee394579ef927a986e1b8dd3776da86efac22904513f8ccada53f4bc,d543101e7ea78ed2ddaba45de0ca0f44ec997e73ba696c2970de54b1e75cccfc,e40ccb491db9d0ecfe8c9e8462f713cf096279ef2b219236d05222512135b242,e911761c820080027eba08f44ea8eccf1d70cd6d860a102565a1508f4ed19caf,7dd72b3974289dbb84d86d9453ff0a5e0bcf0de111800373f10a60d631c49479,"[[18.0,3803],[20.0,4957]]","[[26.0,8760]]","[[""north"",""002ee4e68ba2ff1e9da7eb8f1e16c441bba47a8ad5ed36d81dc169204a2cb66d""],[""east"",""b1a28b883b4633c7b55388b5b43f571e79efcd391bc0ce6bc07019b5e25d8065""],[""south"",""c667e440b35d715226d38302c0104b35b5d5764fed6125e5bcc80d08fabf1f41""],[""west"",""2767619730916a7bca7fe58275301af35dc43db33040cad9a975264954dbabb5""]]"
mc_ed4b352d6986beb217516be066c57808c34d8c1564f29dc691d415661db3d435,BE_TABULA_11,Detached house,SFH,1971-1990,TABULA_existing,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,238.40000000000001,rcp_4_5,weather_2050_rcp_4_5_pvgis_2015,pvgis_2015,2015,2041-2060,556301278,2,3952333982,central,central,41278.906105183851,356.88738389738097,173.14977393114032,1.4970108384957255,19641.99990349287,7579.747605972083,2101.5632984420981,47.084336108525484,6530,143,143,6530,0,3942.9716666666259,3499.9999999999591,9.822542779147625e-11,2,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,baba3dbca59061fa472eb7c69224dd3b984b50c1fc619afd2053a2950c2bbcd4,1216ce43ee394579ef927a986e1b8dd3776da86efac22904513f8ccada53f4bc,d543101e7ea78ed2ddaba45de0ca0f44ec997e73ba696c2970de54b1e75cccfc,e40ccb491db9d0ecfe8c9e8462f713cf096279ef2b219236d05222512135b242,e911761c820080027eba08f44ea8eccf1d70cd6d860a102565a1508f4ed19caf,7dd72b3974289dbb84d86d9453ff0a5e0bcf0de111800373f10a60d631c49479,"[[18.0,3803],[20.0,4957]]","[[26.0,8760]]","[[""north"",""002ee4e68ba2ff1e9da7eb8f1e16c441bba47a8ad5ed36d81dc169204a2cb66d""],[""east"",""b1a28b883b4633c7b55388b5b43f571e79efcd391bc0ce6bc07019b5e25d8065""],[""south"",""c667e440b35d715226d38302c0104b35b5d5764fed6125e5bcc80d08fabf1f41""],[""west"",""2767619730916a7bca7fe58275301af35dc43db33040cad9a975264954dbabb5""]]"
mc_d6f5dda1eaf6c42adf2f7e4dff20612ad834a5f6a2d017d3a22e61277ffb44c7,BE_TABULA_11,Detached house,SFH,1971-1990,TABULA_existing,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,238.40000000000001,rcp_4_5,weather_2050_rcp_4_5_pvgis_2015,pvgis_2015,2015,2041-2060,556301278,2,3952333982,mass_heavy,thermal_mass,41034.211347758581,231.38027157917426,172.12336974730948,0.97055483044955648,19384.24832630255,6409.8352597004841,2116.8843205583125,36.097693966316712,6498,97,97,6498,0,3942.9716666666259,3499.9999999999591,1.1323209037072957e-10,2,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,ba8bdf115a19cf4f09c22f62bf794e41d11242897704d0abc6849c4ac0866fe8,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,ba8bdf115a19cf4f09c22f62bf794e41d11242897704d0abc6849c4ac0866fe8,baba3dbca59061fa472eb7c69224dd3b984b50c1fc619afd2053a2950c2bbcd4,1216ce43ee394579ef927a986e1b8dd3776da86efac22904513f8ccada53f4bc,d543101e7ea78ed2ddaba45de0ca0f44ec997e73ba696c2970de54b1e75cccfc,e40ccb491db9d0ecfe8c9e8462f713cf096279ef2b219236d05222512135b242,e911761c820080027eba08f44ea8eccf1d70cd6d860a102565a1508f4ed19caf,7dd72b3974289dbb84d86d9453ff0a5e0bcf0de111800373f10a60d631c49479,"[[18.0,3803],[20.0,4957]]","[[26.0,8760]]","[[""north"",""002ee4e68ba2ff1e9da7eb8f1e16c441bba47a8ad5ed36d81dc169204a2cb66d""],[""east"",""b1a28b883b4633c7b55388b5b43f571e79efcd391bc0ce6bc07019b5e25d8065""],[""south"",""c667e440b35d715226d38302c0104b35b5d5764fed6125e5bcc80d08fabf1f41""],[""west"",""2767619730916a7bca7fe58275301af35dc43db33040cad9a975264954dbabb5""]]"
mc_ff52558ea27534d173b6d4f386f91c3b3cd3dd74f6931d53b1c663bc949088d3,BE_TABULA_11,Detached house,SFH,1971-1990,TABULA_advanced_A_proxy,08c22156446d6b54e92ebc2744f64d2c93dd615a53f5710fcccf9ffaa6f3c4b5,238.40000000000001,rcp_4_5,weather_2050_rcp_4_5_pvgis_2015,pvgis_2015,2015,2041-2060,1203443498,4,2950803985,central,central,6738.933631009445,825.89163859101689,28.267339056247671,3.4643105645596344,7230.9129633720386,4534.3398351866299,931.96165755905236,182.14153958688098,3186,541,541,3186,483,4193.5366666663276,3499.9999999996617,1.2209966371301562e-10,2,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,baba3dbca59061fa472eb7c69224dd3b984b50c1fc619afd2053a2950c2bbcd4,1216ce43ee394579ef927a986e1b8dd3776da86efac22904513f8ccada53f4bc,d543101e7ea78ed2ddaba45de0ca0f44ec997e73ba696c2970de54b1e75cccfc,e40ccb491db9d0ecfe8c9e8462f713cf096279ef2b219236d05222512135b242,e911761c820080027eba08f44ea8eccf1d70cd6d860a102565a1508f4ed19caf,7dd72b3974289dbb84d86d9453ff0a5e0bcf0de111800373f10a60d631c49479,"[[18.0,3167],[20.0,5593]]","[[26.0,8760]]","[[""north"",""002ee4e68ba2ff1e9da7eb8f1e16c441bba47a8ad5ed36d81dc169204a2cb66d""],[""east"",""b1a28b883b4633c7b55388b5b43f571e79efcd391bc0ce6bc07019b5e25d8065""],[""south"",""c667e440b35d715226d38302c0104b35b5d5764fed6125e5bcc80d08fabf1f41""],[""west"",""2767619730916a7bca7fe58275301af35dc43db33040cad9a975264954dbabb5""]]"
mc_e608b7fd78b04df05e551f6149ac3f801ef245f755662a2f22566aed72669781,BE_TABULA_11,Detached house,SFH,1971-1990,TABULA_advanced_A_proxy,08c22156446d6b54e92ebc2744f64d2c93dd615a53f5710fcccf9ffaa6f3c4b5,238.40000000000001,rcp_4_5,weather_2050_rcp_4_5_pvgis_2015,pvgis_2015,2015,2041-2060,1203443498,4,2950803985,mass_heavy,thermal_mass,6697.6869508227855,697.18480822931565,28.094324458149266,2.9244329204249815,6915.0076230348832,4039.9473977428588,968.57260554736467,172.57274404583504,3036,519,519,3036,476,4193.5366666663276,3499.9999999996617,1.6893864085432142e-10,2,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,ba8bdf115a19cf4f09c22f62bf794e41d11242897704d0abc6849c4ac0866fe8,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,ba8bdf115a19cf4f09c22f62bf794e41d11242897704d0abc6849c4ac0866fe8,baba3dbca59061fa472eb7c69224dd3b984b50c1fc619afd2053a2950c2bbcd4,1216ce43ee394579ef927a986e1b8dd3776da86efac22904513f8ccada53f4bc,d543101e7ea78ed2ddaba45de0ca0f44ec997e73ba696c2970de54b1e75cccfc,e40ccb491db9d0ecfe8c9e8462f713cf096279ef2b219236d05222512135b242,e911761c820080027eba08f44ea8eccf1d70cd6d860a102565a1508f4ed19caf,7dd72b3974289dbb84d86d9453ff0a5e0bcf0de111800373f10a60d631c49479,"[[18.0,3167],[20.0,5593]]","[[26.0,8760]]","[[""north"",""002ee4e68ba2ff1e9da7eb8f1e16c441bba47a8ad5ed36d81dc169204a2cb66d""],[""east"",""b1a28b883b4633c7b55388b5b43f571e79efcd391bc0ce6bc07019b5e25d8065""],[""south"",""c667e440b35d715226d38302c0104b35b5d5764fed6125e5bcc80d08fabf1f41""],[""west"",""2767619730916a7bca7fe58275301af35dc43db33040cad9a975264954dbabb5""]]"
mc_7f6a7c1cf69201de885344e02564ea01bacd2436d8ec6d58f5de9dab31876149,BE_TABULA_11,Detached house,SFH,1971-1990,TABULA_existing,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,238.40000000000001,rcp_4_5,weather_2050_rcp_4_5_pvgis_2015,pvgis_2015,2015,2041-2060,1203443498,4,2950803985,central,central,41747.063210542066,375.19654050735681,175.11352017844825,1.5738109920610603,19023.788401188292,7286.3282182383673,2194.4663349984694,51.493225293942217,6597,146,146,6597,0,4193.5366666663276,3499.9999999996617,7.4578565545380116e-11,2,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,baba3dbca59061fa472eb7c69224dd3b984b50c1fc619afd2053a2950c2bbcd4,1216ce43ee394579ef927a986e1b8dd3776da86efac22904513f8ccada53f4bc,d543101e7ea78ed2ddaba45de0ca0f44ec997e73ba696c2970de54b1e75cccfc,e40ccb491db9d0ecfe8c9e8462f713cf096279ef2b219236d05222512135b242,e911761c820080027eba08f44ea8eccf1d70cd6d860a102565a1508f4ed19caf,7dd72b3974289dbb84d86d9453ff0a5e0bcf0de111800373f10a60d631c49479,"[[18.0,3167],[20.0,5593]]","[[26.0,8760]]","[[""north"",""002ee4e68ba2ff1e9da7eb8f1e16c441bba47a8ad5ed36d81dc169204a2cb66d""],[""east"",""b1a28b883b4633c7b55388b5b43f571e79efcd391bc0ce6bc07019b5e25d8065""],[""south"",""c667e440b35d715226d38302c0104b35b5d5764fed6125e5bcc80d08fabf1f41""],[""west"",""2767619730916a7bca7fe58275301af35dc43db33040cad9a975264954dbabb5""]]"
mc_775a453ac3b106c98a346a349d10ba1d69bc98df21b531f5d005d48b1138482d,BE_TABULA_11,Detached house,SFH,1971-1990,TABULA_existing,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,238.40000000000001,rcp_4_5,weather_2050_rcp_4_5_pvgis_2015,pvgis_2015,2015,2041-2060,1203443498,4,2950803985,mass_heavy,thermal_mass,41522.455256793248,248.10578355059738,174.17137272144819,1.0407121793229757,18631.128321368185,6354.7857235623078,2228.6602582824153,39.042352385017395,6575,104,104,6575,0,4193.5366666663276,3499.9999999996617,1.1641532182693481e-10,2,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,ba8bdf115a19cf4f09c22f62bf794e41d11242897704d0abc6849c4ac0866fe8,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,ba8bdf115a19cf4f09c22f62bf794e41d11242897704d0abc6849c4ac0866fe8,baba3dbca59061fa472eb7c69224dd3b984b50c1fc619afd2053a2950c2bbcd4,1216ce43ee394579ef927a986e1b8dd3776da86efac22904513f8ccada53f4bc,d543101e7ea78ed2ddaba45de0ca0f44ec997e73ba696c2970de54b1e75cccfc,e40ccb491db9d0ecfe8c9e8462f713cf096279ef2b219236d05222512135b242,e911761c820080027eba08f44ea8eccf1d70cd6d860a102565a1508f4ed19caf,7dd72b3974289dbb84d86d9453ff0a5e0bcf0de111800373f10a60d631c49479,"[[18.0,3167],[20.0,5593]]","[[26.0,8760]]","[[""north"",""002ee4e68ba2ff1e9da7eb8f1e16c441bba47a8ad5ed36d81dc169204a2cb66d""],[""east"",""b1a28b883b4633c7b55388b5b43f571e79efcd391bc0ce6bc07019b5e25d8065""],[""south"",""c667e440b35d715226d38302c0104b35b5d5764fed6125e5bcc80d08fabf1f41""],[""west"",""2767619730916a7bca7fe58275301af35dc43db33040cad9a975264954dbabb5""]]"
mc_5be2943b2b48c40fa6976210915274d873df208716454650fd53661cc51ace7f,BE_TABULA_11,Detached house,SFH,1971-1990,TABULA_advanced_A_proxy,08c22156446d6b54e92ebc2744f64d2c93dd615a53f5710fcccf9ffaa6f3c4b5,238.40000000000001,rcp_4_5,weather_2050_rcp_4_5_pvgis_2015,pvgis_2015,2015,2041-2060,2404203277,3,2654959407,central,central,6722.568831641117,780.38553113299815,28.198694763595288,3.2734292413296902,7305.2207077811536,4750.4101608709234,920.24171487119816,164.27750545858655,3178,533,533,3178,459,4069.3683333326685,3499.9999999993356,1.0913936421275139e-10,2,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,baba3dbca59061fa472eb7c69224dd3b984b50c1fc619afd2053a2950c2bbcd4,1216ce43ee394579ef927a986e1b8dd3776da86efac22904513f8ccada53f4bc,d543101e7ea78ed2ddaba45de0ca0f44ec997e73ba696c2970de54b1e75cccfc,e40ccb491db9d0ecfe8c9e8462f713cf096279ef2b219236d05222512135b242,e911761c820080027eba08f44ea8eccf1d70cd6d860a102565a1508f4ed19caf,7dd72b3974289dbb84d86d9453ff0a5e0bcf0de111800373f10a60d631c49479,"[[18.0,3346],[20.0,5414]]","[[26.0,8760]]","[[""north"",""002ee4e68ba2ff1e9da7eb8f1e16c441bba47a8ad5ed36d81dc169204a2cb66d""],[""east"",""b1a28b883b4633c7b55388b5b43f571e79efcd391bc0ce6bc07019b5e25d8065""],[""south"",""c667e440b35d715226d38302c0104b35b5d5764fed6125e5bcc80d08fabf1f41""],[""west"",""2767619730916a7bca7fe58275301af35dc43db33040cad9a975264954dbabb5""]]"
mc_50f857d2d79cb744402dd069fd8c5651c16920d767923e8764b271ecddd53c7b,BE_TABULA_11,Detached house,SFH,1971-1990,TABULA_advanced_A_proxy,08c22156446d6b54e92ebc2744f64d2c93dd615a53f5710fcccf9ffaa6f3c4b5,238.40000000000001,rcp_4_5,weather_2050_rcp_4_5_pvgis_2015,pvgis_2015,2015,2041-2060,2404203277,3,2654959407,mass_heavy,thermal_mass,6685.6371631961301,648.11533909145066,28.043780046963633,2.7186046102829304,7414.3060940220603,4360.6174454327684,901.7212235932052,148.62925886109889,3068,492,492,3068,444,4069.3683333326685,3499.9999999993356,1.6507328837178648e-10,2,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,ba8bdf115a19cf4f09c22f62bf794e41d11242897704d0abc6849c4ac0866fe8,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,ba8bdf115a19cf4f09c22f62bf794e41d11242897704d0abc6849c4ac0866fe8,baba3dbca59061fa472eb7c69224dd3b984b50c1fc619afd2053a2950c2bbcd4,1216ce43ee394579ef927a986e1b8dd3776da86efac22904513f8ccada53f4bc,d543101e7ea78ed2ddaba45de0ca0f44ec997e73ba696c2970de54b1e75cccfc,e40ccb491db9d0ecfe8c9e8462f713cf096279ef2b219236d05222512135b242,e911761c820080027eba08f44ea8eccf1d70cd6d860a102565a1508f4ed19caf,7dd72b3974289dbb84d86d9453ff0a5e0bcf0de111800373f10a60d631c49479,"[[18.0,3346],[20.0,5414]]","[[26.0,8760]]","[[""north"",""002ee4e68ba2ff1e9da7eb8f1e16c441bba47a8ad5ed36d81dc169204a2cb66d""],[""east"",""b1a28b883b4633c7b55388b5b43f571e79efcd391bc0ce6bc07019b5e25d8065""],[""south"",""c667e440b35d715226d38302c0104b35b5d5764fed6125e5bcc80d08fabf1f41""],[""west"",""2767619730916a7bca7fe58275301af35dc43db33040cad9a975264954dbabb5""]]"
mc_8d9f1b073768ae67ea223decbb65610296438934a86044bf922255d47a7676dd,BE_TABULA_11,Detached house,SFH,1971-1990,TABULA_existing,231ef175659def943b74235aceb0ef9def0e53fc195cdad7a8338fa6b54777e3,238.40000000000001,rcp_4_5,weather_2050_rcp_4_5_pvgis_2015,pvgis_2015,2015,2041-2060,2404203277,3,2654959407,central,central,41657.984480830011,361.82973582583259,174.73986778871648,1.5177421804774855,19237.708241239809,7715.4651917747115,2165.4338426615668,46.896684364744637,6583,146,146,6583,0,4069.3683333326685,3499.9999999993356,9.4587448984384537e-11,2,residential_energy_demand_gate5_v1,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,2987a546cb3f48253dcdfdc400036a68d1977eddb1012f753e54eca010acedd8,baba3dbca59061fa472eb7c69224dd3b984b50c1fc619afd2053a2950c2bbcd4,1216ce43ee394579ef927a986e1b8dd3776da86efac22904513f8ccada53f4bc,d543101e7ea78ed2ddaba45de0ca0f44ec997e73ba696c2970de54b1e75cccfc,e40ccb491db9d0ecfe8c9e8462f713cf096279ef2b219236d05222512135b242,e911761c820080027eba08f44ea8eccf1d70cd6d860a102565a1508f4ed19caf,7dd72b3974289dbb84d86d9453ff0a5e0bcf0de111800373f10a60d631c49479,"[[18.0,3346],[20.0,5414]]","[[26.0,8760]]","[[""north"",""002ee4e68ba2ff1e9da7eb8f1e16c441bba47a8ad5ed36d81dc169204a2cb66d""],[""east"",""b1a28b883b4633c7b55388b5b43f571e79efcd391bc0ce6bc07019b5e25d8065""],[""south"",""c667e440b35d715226d38302c0104b35b5d5764fed6125e5bcc80d08fabf1f41""],[""west"",""2767619730916a7bca7fe58275301af35dc43db33040cad9a975264954dbabb5""]]"
