timestamp_utc,T_out_C,theta_air_C,theta_surface_C,theta_mass_C,theta_operative_C,theta_air_free_running_C,Phi_internal_W,Phi_solar_W,heating_demand_W,cooling_demand_W,theta_set_heat_C,theta_set_cool_C,H_ve_W_K,hrv_bypass_active
2015-06-22T04:00:00+00:00,13.904404076500001,18.133444062360471,18.410444921607031,18.712565623753548,18.32734466383306,18.133444062360471,22.235975679313658,36.884488836729993,0,-0,18,26,245.05384000000001,False
2015-06-22T05:00:00+00:00,13.564404076500001,20.000000000000004,19.086184896389842,18.574384456056496,19.360329427472891,17.89597743450685,338.56771754914507,227.29005177148389,4789.9595438452325,0,20,26,245.05384000000001,False
2015-06-22T06:00:00+00:00,13.704404076499999,19.999999999999996,19.130710242980555,18.640881642307637,19.391497170086389,18.000095970010346,414.42853167410914,264.22772258012128,4552.9261673950477,0,20,26,245.05384000000001,False
2015-06-22T07:00:00+00:00,13.724404076500001,20.000000000000007,19.188026000564765,18.710294008502515,19.431618200395334,18.171046774377885,758.72053972370793,445.02732856698719,4163.7442972299077,0,20,26,245.05384000000001,False
2015-06-22T08:00:00+00:00,14.1044040765,19.999999999999986,19.25696150337744,18.794527482453454,19.479873052364201,18.314004089565383,713.10230497685598,766.42919682412378,3838.2916298131126,0,20,26,245.05384000000001,False
2015-06-22T09:00:00+00:00,14.6044040765,19.999999999999996,19.352395980960317,18.905367031025591,19.54667718667222,18.638203771434465,1237.7399699304685,998.82912524445373,3100.2276062856786,0,20,26,245.05384000000001,False
2015-06-22T10:00:00+00:00,15.1644040765,20.000000000000004,19.416807455393034,19.022198336475196,19.591765218775123,18.726482791537801,888.43247180414994,904.58126868701584,2899.2540322374725,0,20,26,245.05384000000001,False
2015-06-22T11:00:00+00:00,14.954404076499999,20,19.439832676221929,19.098862363818039,19.607882873355351,18.589501282299057,197.21840600981758,848.10495275187884,3211.1023452115473,0,20,26,245.05384000000001,False
2015-06-22T12:00:00+00:00,14.1644040765,19.999999999999993,19.469104612548232,19.137180523801341,19.628373228783758,18.617714283972688,496.18111113545132,1104.5202142765022,3146.8734063952465,0,20,26,245.05384000000001,False
2015-06-22T13:00:00+00:00,14.0344040765,20,19.479697531208306,19.159978968486044,19.635788271845811,18.804870037466031,1333.6301536266838,669.02861894864134,2720.7997975217422,0,20,26,245.05384000000001,False
2015-06-22T14:00:00+00:00,13.8344040765,19.999999999999993,19.460354009691212,19.158952892475789,19.622247806783847,18.52285184056327,290.76898137437843,852.06216157866595,3362.8346197460837,0,20,26,245.05384000000001,False
2015-06-22T15:00:00+00:00,13.8444040765,18.45244544427505,18.754539988745559,19.007124063103188,18.663911625404406,18.45244544427505,22.235975679313658,1009.8322107913448,0,-0,18,26,245.05384000000001,False
2015-06-22T16:00:00+00:00,14.064404076500001,20.000000000000007,19.308183481643301,18.893453878648916,19.515728437150312,18.292316121398642,254.79668179081517,864.62897339346341,3887.6658579277246,0,20,26,245.05384000000001,False
2015-06-22T17:00:00+00:00,13.974404076500001,20.000000000000004,19.327208196536141,18.938820063961355,19.529045737575299,18.52112345496494,1199.8722321681955,259.28179919273566,3366.7694145662381,0,20,26,245.05384000000001,False
2015-06-22T18:00:00+00:00,13.3444040765,20.000000000000004,19.313216120696257,18.947532191658777,19.519251284487382,18.316009544431374,678.30058899951723,314.84315015262644,3833.726066766123,0,20,26,245.05384000000001,False
2015-06-22T19:00:00+00:00,13.0744040765,19.999999999999993,19.302158866590645,18.930325872580916,19.511511206613449,18.289475322211263,771.66484386540867,335.26914088774618,3894.1331427386585,0,20,26,245.05384000000001,False
2015-06-22T20:00:00+00:00,12.5744040765,20.000000000000004,19.249078032408566,18.887845696106893,19.474354622685997,18.101455494397797,553.55853123317354,0,4322.1738792961523,0,20,26,245.05384000000001,False
2015-06-22T21:00:00+00:00,11.6744040765,20.000000000000004,19.231713955433264,18.830837517080127,19.462199768803284,18.25717932089043,1832.2230049915008,0,3967.6573255549024,0,20,26,245.05384000000001,False
2015-06-22T22:00:00+00:00,11.2744040765,20,19.13893635426475,18.750963746562654,19.397255447985323,17.685204763359589,110.7526730785498,0,5269.7987738522088,0,20,26,245.05384000000001,False
2015-06-22T23:00:00+00:00,11.1144040765,18.000000000000004,18.171238048814185,18.470282016794805,18.119866634169931,17.542099187585237,22.235975679313658,0,1042.4443171532716,0,18,26,245.05384000000001,False
2015-06-23T00:00:00+00:00,11.154404076500001,17.999999999999996,17.937968413001911,18.070735870354582,17.956577889101336,17.167164430495617,22.235975679313658,0,1896.010408836212,0,18,26,245.05384000000001,False
2015-06-23T01:00:00+00:00,11.314404076500001,17.999999999999996,17.760445193230694,17.763311596466131,17.832311635261483,16.895776950776668,22.235975679313658,0,2513.8436345246441,0,18,26,245.05384000000001,False
2015-06-23T02:00:00+00:00,11.404404076500001,18.000000000000004,17.624566696745305,17.528847444602881,17.737196687721713,16.684558881768012,22.235975679313658,0,2994.6968449765168,0,18,26,245.05384000000001,False
2015-06-23T03:00:00+00:00,11.4144040765,18.000000000000004,17.518897663939768,17.34806729918316,17.663228364757838,16.513842821142518,22.235975679313658,0,3383.3443040350576,0,18,26,245.05384000000001,False
2015-06-23T04:00:00+00:00,11.5144040765,18.000000000000007,17.442064197004427,17.210804648724135,17.609444937903099,16.399694209378676,22.235975679313658,42.997477375585653,3643.2118745174912,0,18,26,245.05384000000001,False
2015-06-23T05:00:00+00:00,12.0044040765,20.000000000000014,18.357548841978588,17.324522889576109,18.850284189385015,16.477490362812222,38.156114966455092,952.08775457580862,8019.2479546813756,0,20,26,245.05384000000001,False
2015-06-23T06:00:00+00:00,12.814404076500001,19.999999999999993,18.579254870774026,17.658051797849915,19.005478409541816,16.94500603053983,128.69638442869356,1212.1760980386312,6954.9147240136463,0,20,26,245.05384000000001,False
2015-06-23T07:00:00+00:00,13.804404076499999,20.000000000000007,18.880536437526512,18.019966137414364,19.216375506268559,17.896703069346234,1746.5214947492061,2006.2616831928838,4788.3075836518119,0,20,26,245.05384000000001,False
2015-06-23T08:00:00+00:00,15.0744040765,20,19.132225709414996,18.407763646779514,19.392557996590497,18.151492658709358,421.09406576452909,2785.4069539408047,4208.2606558013567,0,20,26,245.05384000000001,False
2015-06-23T09:00:00+00:00,16.1744040765,20,19.409300264142828,18.790971377544004,19.586510184899979,18.685225763118471,261.14512871428781,3642.2716532588411,2993.1786413499931,0,20,26,245.05384000000001,False
2015-06-23T10:00:00+00:00,16.974404076500001,20.000000000000004,19.541545941889119,19.109566726110618,19.679082159322384,19.224827832720727,1347.0204357927246,1668.7973903044747,1764.7355031633253,0,20,26,245.05384000000001,False
2015-06-23T11:00:00+00:00,17.504404076499998,19.184749891657628,19.290102074631484,19.254644807711969,19.258496419739327,19.184749891657628,43.699817993589086,1916.3286181131239,0,-0,18,26,245.05384000000001,False
2015-06-23T12:00:00+00:00,18.154404076500001,20,19.809148022174252,19.43520809773651,19.866403615521975,19.591142560614479,455.70108600579687,3387.1104285082538,930.7935313886552,0,20,26,245.05384000000001,False
2015-06-23T13:00:00+00:00,18.374404076499999,20.205877662962923,20.115388519932111,19.761266464766884,20.142535262841353,20.205877662962923,1567.4488636824633,3473.3019508793486,0,-0,20,26,245.05384000000001,False
