timestamp_utc,T_out_C,I_beam_horizontal_W_m2,I_diffuse_horizontal_W_m2,I_solar_W_m2,wind_speed_10m_m_s,sun_height_deg,pvgis_reconstructed
2020-01-01T00:00:00Z,3.9308754870,0.0000000000,0.0000000000,0.0000000000,2.5500000000,0.0000000000,False
2020-01-01T01:00:00Z,3.3908754870,0.0000000000,0.0000000000,0.0000000000,2.5500000000,0.0000000000,False
2020-01-01T02:00:00Z,3.1308754870,0.0000000000,0.0000000000,0.0000000000,2.6900000000,0.0000000000,False
2020-01-01T03:00:00Z,2.7508754870,0.0000000000,0.0000000000,0.0000000000,2.6900000000,0.0000000000,False
2020-01-01T04:00:00Z,2.2108754870,0.0000000000,0.0000000000,0.0000000000,2.5500000000,0.0000000000,False
2020-01-01T05:00:00Z,1.7408754870,0.0000000000,0.0000000000,0.0000000000,2.4800000000,0.0000000000,False
2020-01-01T06:00:00Z,1.3108754870,0.0000000000,0.0000000000,0.0000000000,2.4800000000,0.0000000000,False
2020-01-01T07:00:00Z,1.2908754870,0.0000000000,0.0000000000,0.0000000000,2.1400000000,0.0000000000,False
2020-01-01T08:00:00Z,0.8908754870,0.0000000000,11.2960344695,11.2960344695,2.2800000000,2.3300000000,False
2020-01-01T09:00:00Z,1.7208754870,41.0764889800,61.6147334700,102.6912224500,2.0000000000,8.6400000000,False
2020-01-01T10:00:00Z,3.6608754870,136.5895949807,67.7762068170,204.3658017977,1.8600000000,13.2400000000,False
2020-01-01T11:00:00Z,5.0608754870,183.8275573077,72.9107679395,256.7383252472,2.2100000000,15.7600000000,False
2020-01-01T12:00:00Z,6.1508754870,186.9082939812,72.9107679395,259.8190619207,2.5500000000,15.9600000000,False
2020-01-01T13:00:00Z,6.7608754870,162.2624005932,60.5878212455,222.8502218387,2.7600000000,13.8200000000,False
2020-01-01T14:00:00Z,6.9508754870,86.2708959802,50.3186990005,136.5895949807,2.7600000000,9.5500000000,False
2020-01-01T15:00:00Z,6.3308754870,12.3229466940,16.7900148706,29.1129615646,2.4800000000,3.5000000000,False
2020-01-01T16:00:00Z,5.1208754870,0.0000000000,0.0000000000,0.0000000000,2.6200000000,0.0000000000,False
2020-01-01T17:00:00Z,4.6008754870,0.0000000000,0.0000000000,0.0000000000,2.6900000000,0.0000000000,False
2020-01-01T18:00:00Z,4.0108754870,0.0000000000,0.0000000000,0.0000000000,2.6900000000,0.0000000000,False
2020-01-01T19:00:00Z,3.0608754870,0.0000000000,0.0000000000,0.0000000000,2.6900000000,0.0000000000,False
2020-01-01T20:00:00Z,3.0308754870,0.0000000000,0.0000000000,0.0000000000,2.8300000000,0.0000000000,False
2020-01-01T21:00:00Z,2.8508754870,0.0000000000,0.0000000000,0.0000000000,2.6200000000,0.0000000000,False
2020-01-01T22:00:00Z,2.9608754870,0.0000000000,0.0000000000,0.0000000000,2.2100000000,0.0000000000,False
2020-01-01T23:00:00Z,3.0708754870,0.0000000000,0.0000000000,0.0000000000,2.1400000000,0.0000000000,False
2020-01-02T00:00:00Z,3.3408754870,0.0000000000,0.0000000000,0.0000000000,2.1400000000,0.0000000000,False
2020-01-02T01:00:00Z,3.6508754870,0.0000000000,0.0000000000,0.0000000000,2.1400000000,0.0000000000,False
2020-01-02T02:00:00Z,4.0508754870,0.0000000000,0.0000000000,0.0000000000,2.2100000000,0.0000000000,False
2020-01-02T03:00:00Z,4.3808754870,0.0000000000,0.0000000000,0.0000000000,2.3400000000,0.0000000000,False
2020-01-02T04:00:00Z,4.6808754870,0.0000000000,0.0000000000,0.0000000000,2.5500000000,0.0000000000,False
2020-01-02T05:00:00Z,5.0708754870,0.0000000000,0.0000000000,0.0000000000,2.7600000000,0.0000000000,False
2020-01-02T06:00:00Z,5.4008754870,0.0000000000,0.0000000000,0.0000000000,2.9000000000,0.0000000000,False
2020-01-02T07:00:00Z,4.3208754870,0.0000000000,0.0000000000,0.0000000000,2.9000000000,0.0000000000,False
2020-01-02T08:00:00Z,4.5608754870,0.0000000000,10.2691222450,10.2691222450,3.0300000000,2.3500000000,False
2020-01-02T09:00:00Z,5.2808754870,4.1076488980,54.4263478985,58.5339967965,3.1000000000,8.6800000000,False
2020-01-02T10:00:00Z,6.0008754870,9.2422100205,95.5028368785,104.7450468990,3.1000000000,13.3000000000,False
2020-01-02T11:00:00Z,6.7608754870,5.1345611225,105.7719591235,110.9065202460,3.2400000000,15.8300000000,False
2020-01-02T12:00:00Z,7.5308754870,6.1614733470,111.9334324705,118.0949058175,4.5500000000,16.0500000000,False
2020-01-02T13:00:00Z,7.8108754870,1.0269122245,74.9645923885,75.9915046130,4.6900000000,13.9300000000,False
2020-01-02T14:00:00Z,7.9608754870,0.0000000000,46.2110501025,46.2110501025,4.0000000000,9.6700000000,False
2020-01-02T15:00:00Z,7.8308754870,0.0000000000,12.3229466940,12.3229466940,4.0000000000,3.6200000000,False
2020-01-02T16:00:00Z,7.7808754870,0.0000000000,0.0000000000,0.0000000000,4.2100000000,0.0000000000,False
2020-01-02T17:00:00Z,7.8508754870,0.0000000000,0.0000000000,0.0000000000,4.4800000000,0.0000000000,False
2020-01-02T18:00:00Z,8.0308754870,0.0000000000,0.0000000000,0.0000000000,4.6200000000,0.0000000000,False
2020-01-02T19:00:00Z,8.0208754870,0.0000000000,0.0000000000,0.0000000000,4.7600000000,0.0000000000,False
2020-01-02T20:00:00Z,8.4308754870,0.0000000000,0.0000000000,0.0000000000,5.1700000000,0.0000000000,False
2020-01-02T21:00:00Z,8.7508754870,0.0000000000,0.0000000000,0.0000000000,5.3100000000,0.0000000000,False
2020-01-02T22:00:00Z,9.0108754870,0.0000000000,0.0000000000,0.0000000000,5.3800000000,0.0000000000,False
2020-01-02T23:00:00Z,9.1608754870,0.0000000000,0.0000000000,0.0000000000,5.6600000000,0.0000000000,False
2020-01-03T00:00:00Z,9.4808754870,0.0000000000,0.0000000000,0.0000000000,5.9300000000,0.0000000000,False
2020-01-03T01:00:00Z,9.5808754870,0.0000000000,0.0000000000,0.0000000000,5.8600000000,0.0000000000,False
2020-01-03T02:00:00Z,9.6208754870,0.0000000000,0.0000000000,0.0000000000,5.7900000000,0.0000000000,False
2020-01-03T03:00:00Z,9.5408754870,0.0000000000,0.0000000000,0.0000000000,5.7200000000,0.0000000000,False
2020-01-03T04:00:00Z,9.4208754870,0.0000000000,0.0000000000,0.0000000000,5.7200000000,0.0000000000,False
2020-01-03T05:00:00Z,9.3208754870,0.0000000000,0.0000000000,0.0000000000,5.7900000000,0.0000000000,False
2020-01-03T06:00:00Z,9.3408754870,0.0000000000,0.0000000000,0.0000000000,5.8600000000,0.0000000000,False
2020-01-03T07:00:00Z,10.0808754870,0.0000000000,0.0000000000,0.0000000000,6.2100000000,0.0000000000,False
2020-01-03T08:00:00Z,10.2808754870,0.0000000000,7.1883855715,7.1883855715,6.6200000000,2.3800000000,False
2020-01-03T09:00:00Z,10.6108754870,0.0000000000,31.8342789595,31.8342789595,6.5500000000,8.7200000000,False
2020-01-03T10:00:00Z,11.0808754870,0.0000000000,32.8611911840,32.8611911840,6.9700000000,13.3600000000,False
2020-01-03T11:00:00Z,11.1708754870,0.0000000000,81.1260657355,81.1260657355,7.4500000000,15.9100000000,False
2020-01-03T12:00:00Z,11.3808754870,0.0000000000,63.6685579190,63.6685579190,7.3800000000,16.1500000000,False
2020-01-03T13:00:00Z,10.9108754870,5.1345611225,94.4759246540,99.6104857765,6.6200000000,14.0400000000,False
2020-01-03T14:00:00Z,10.5508754870,0.0000000000,32.8611911840,32.8611911840,6.2100000000,9.7900000000,False
2020-01-03T15:00:00Z,10.3608754870,1.0269122245,18.2893067183,19.3162189428,5.4500000000,3.7500000000,False
