timestamp_utc,T_out_C,I_beam_horizontal_W_m2,I_diffuse_horizontal_W_m2,I_solar_W_m2,wind_speed_10m_m_s,sun_height_deg,pvgis_reconstructed
2016-01-01T00:00:00Z,8.0508754870,0.0000000000,0.0000000000,0.0000000000,5.1000000000,0.0000000000,False
2016-01-01T01:00:00Z,8.1908754870,0.0000000000,0.0000000000,0.0000000000,4.6900000000,0.0000000000,False
2016-01-01T02:00:00Z,7.9408754870,0.0000000000,0.0000000000,0.0000000000,4.1400000000,0.0000000000,False
2016-01-01T03:00:00Z,7.2508754870,0.0000000000,0.0000000000,0.0000000000,3.6600000000,0.0000000000,False
2016-01-01T04:00:00Z,6.4908754870,0.0000000000,0.0000000000,0.0000000000,3.1700000000,0.0000000000,False
2016-01-01T05:00:00Z,5.6608754870,0.0000000000,0.0000000000,0.0000000000,2.6900000000,0.0000000000,False
2016-01-01T06:00:00Z,4.9008754870,0.0000000000,0.0000000000,0.0000000000,2.4100000000,0.0000000000,False
2016-01-01T07:00:00Z,4.3008754870,0.0000000000,0.0000000000,0.0000000000,2.1400000000,0.0000000000,False
2016-01-01T08:00:00Z,3.6508754870,0.0000000000,12.3229466940,12.3229466940,2.0000000000,2.3300000000,False
2016-01-01T09:00:00Z,3.9308754870,60.5980903677,53.3994356740,113.9975260417,1.5200000000,8.6400000000,False
2016-01-01T10:00:00Z,5.6508754870,43.1303134290,104.7450468990,147.8753603280,1.5200000000,13.2400000000,False
2016-01-01T11:00:00Z,7.0308754870,88.3247204292,118.0949058175,206.4196262467,2.1400000000,15.7600000000,False
2016-01-01T12:00:00Z,7.8608754870,59.5609090210,127.3371158380,186.8980248590,2.9000000000,15.9600000000,False
2016-01-01T13:00:00Z,8.4208754870,8.2152977960,99.6104857765,107.8257835725,3.5900000000,13.8200000000,False
2016-01-01T14:00:00Z,8.6608754870,8.2152977960,67.7762068170,75.9915046130,3.4500000000,9.5500000000,False
2016-01-01T15:00:00Z,8.8808754870,3.0807366735,17.8374653396,20.9182020131,3.5900000000,3.5000000000,False
2016-01-01T16:00:00Z,8.7808754870,0.0000000000,0.0000000000,0.0000000000,3.5900000000,0.0000000000,False
2016-01-01T17:00:00Z,8.6008754870,0.0000000000,0.0000000000,0.0000000000,3.7200000000,0.0000000000,False
2016-01-01T18:00:00Z,8.3208754870,0.0000000000,0.0000000000,0.0000000000,3.8600000000,0.0000000000,False
2016-01-01T19:00:00Z,7.9008754870,0.0000000000,0.0000000000,0.0000000000,4.2800000000,0.0000000000,False
2016-01-01T20:00:00Z,7.6008754870,0.0000000000,0.0000000000,0.0000000000,4.6200000000,0.0000000000,False
2016-01-01T21:00:00Z,7.4508754870,0.0000000000,0.0000000000,0.0000000000,4.6900000000,0.0000000000,False
2016-01-01T22:00:00Z,7.4408754870,0.0000000000,0.0000000000,0.0000000000,4.7600000000,0.0000000000,False
2016-01-01T23:00:00Z,7.3208754870,0.0000000000,0.0000000000,0.0000000000,4.9700000000,0.0000000000,False
2016-01-02T00:00:00Z,7.1008754870,0.0000000000,0.0000000000,0.0000000000,4.8300000000,0.0000000000,False
2016-01-02T01:00:00Z,6.9308754870,0.0000000000,0.0000000000,0.0000000000,4.8300000000,0.0000000000,False
2016-01-02T02:00:00Z,6.9108754870,0.0000000000,0.0000000000,0.0000000000,4.8300000000,0.0000000000,False
2016-01-02T03:00:00Z,7.0908754870,0.0000000000,0.0000000000,0.0000000000,5.1000000000,0.0000000000,False
2016-01-02T04:00:00Z,7.2308754870,0.0000000000,0.0000000000,0.0000000000,5.0300000000,0.0000000000,False
2016-01-02T05:00:00Z,7.2808754870,0.0000000000,0.0000000000,0.0000000000,5.0300000000,0.0000000000,False
2016-01-02T06:00:00Z,7.6308754870,0.0000000000,0.0000000000,0.0000000000,4.9000000000,0.0000000000,False
2016-01-02T07:00:00Z,8.7908754870,0.0000000000,0.0000000000,0.0000000000,4.4800000000,0.0000000000,False
2016-01-02T08:00:00Z,9.1008754870,0.0000000000,11.2960344695,11.2960344695,4.4100000000,2.3500000000,False
2016-01-02T09:00:00Z,9.2808754870,0.0000000000,0.0000000000,0.0000000000,4.2800000000,0.0000000000,False
2016-01-02T10:00:00Z,9.9708754870,128.3742971847,68.8031190415,197.1774162262,4.3400000000,13.3000000000,False
2016-01-02T11:00:00Z,10.9208754870,133.5088583072,96.5297491030,230.0386074102,3.8600000000,15.8300000000,False
2016-01-02T12:00:00Z,11.6708754870,135.5626827562,97.5566613275,233.1193440837,5.0300000000,16.0500000000,False
2016-01-02T13:00:00Z,11.9408754870,0.0000000000,60.5878212455,60.5878212455,5.0300000000,13.9300000000,False
2016-01-02T14:00:00Z,11.7208754870,0.0000000000,41.0764889800,41.0764889800,5.4500000000,9.6700000000,False
2016-01-02T15:00:00Z,11.1708754870,15.4036833675,16.2354822693,31.6391656368,5.3100000000,3.6200000000,False
2016-01-02T16:00:00Z,10.7108754870,0.0000000000,0.0000000000,0.0000000000,5.3800000000,0.0000000000,False
2016-01-02T17:00:00Z,10.5108754870,0.0000000000,0.0000000000,0.0000000000,5.5900000000,0.0000000000,False
2016-01-02T18:00:00Z,10.1508754870,0.0000000000,0.0000000000,0.0000000000,5.8600000000,0.0000000000,False
2016-01-02T19:00:00Z,10.1808754870,0.0000000000,0.0000000000,0.0000000000,5.9300000000,0.0000000000,False
2016-01-02T20:00:00Z,9.4708754870,0.0000000000,0.0000000000,0.0000000000,6.2800000000,0.0000000000,False
2016-01-02T21:00:00Z,8.7308754870,0.0000000000,0.0000000000,0.0000000000,6.2800000000,0.0000000000,False
2016-01-02T22:00:00Z,8.7008754870,0.0000000000,0.0000000000,0.0000000000,6.2100000000,0.0000000000,False
2016-01-02T23:00:00Z,8.9408754870,0.0000000000,0.0000000000,0.0000000000,6.1400000000,0.0000000000,False
2016-01-03T00:00:00Z,9.1408754870,0.0000000000,0.0000000000,0.0000000000,6.2800000000,0.0000000000,False
2016-01-03T01:00:00Z,9.1708754870,0.0000000000,0.0000000000,0.0000000000,6.2800000000,0.0000000000,False
2016-01-03T02:00:00Z,9.1108754870,0.0000000000,0.0000000000,0.0000000000,6.1400000000,0.0000000000,False
2016-01-03T03:00:00Z,9.0308754870,0.0000000000,0.0000000000,0.0000000000,6.0700000000,0.0000000000,False
2016-01-03T04:00:00Z,8.7608754870,0.0000000000,0.0000000000,0.0000000000,5.8600000000,0.0000000000,False
2016-01-03T05:00:00Z,8.5008754870,0.0000000000,0.0000000000,0.0000000000,5.5200000000,0.0000000000,False
2016-01-03T06:00:00Z,8.1308754870,0.0000000000,0.0000000000,0.0000000000,5.1700000000,0.0000000000,False
2016-01-03T07:00:00Z,7.7308754870,0.0000000000,0.0000000000,0.0000000000,4.8300000000,0.0000000000,False
2016-01-03T08:00:00Z,7.3908754870,0.0000000000,9.2422100205,9.2422100205,4.6900000000,2.3800000000,False
2016-01-03T09:00:00Z,7.0908754870,10.2691222450,61.6147334700,71.8838557150,4.6900000000,8.7200000000,False
2016-01-03T10:00:00Z,7.1908754870,54.4263478985,101.6643102255,156.0906581240,4.6900000000,13.3600000000,False
2016-01-03T11:00:00Z,7.9508754870,79.0722412865,121.1756424910,200.2478837775,6.2100000000,15.9100000000,False
2016-01-03T12:00:00Z,8.3108754870,20.5382444900,126.3102036135,146.8484481035,6.5500000000,16.1500000000,False
2016-01-03T13:00:00Z,8.5808754870,42.1034012045,110.9065202460,153.0099214505,6.8300000000,14.0400000000,False
2016-01-03T14:00:00Z,8.6308754870,2.0538244490,57.5070845720,59.5609090210,6.5500000000,9.7900000000,False
2016-01-03T15:00:00Z,8.4508754870,1.0269122245,18.2893067183,19.3162189428,6.3400000000,3.7500000000,False
2016-01-03T16:00:00Z,8.2608754870,0.0000000000,0.0000000000,0.0000000000,6.4800000000,0.0000000000,False
2016-01-03T17:00:00Z,7.8608754870,0.0000000000,0.0000000000,0.0000000000,6.8300000000,0.0000000000,False
2016-01-03T18:00:00Z,7.7108754870,0.0000000000,0.0000000000,0.0000000000,7.2400000000,0.0000000000,False
