timestamp_utc,T_out_C,I_beam_horizontal_W_m2,I_diffuse_horizontal_W_m2,I_solar_W_m2,wind_speed_10m_m_s,sun_height_deg,pvgis_reconstructed
2021-01-01T00:00:00Z,1.7808754870,0.0000000000,0.0000000000,0.0000000000,1.1000000000,0.0000000000,False
2021-01-01T01:00:00Z,2.0708754870,0.0000000000,0.0000000000,0.0000000000,0.9000000000,0.0000000000,False
2021-01-01T02:00:00Z,1.5008754870,0.0000000000,0.0000000000,0.0000000000,0.9700000000,0.0000000000,False
2021-01-01T03:00:00Z,0.7808754870,0.0000000000,0.0000000000,0.0000000000,1.2400000000,0.0000000000,False
2021-01-01T04:00:00Z,0.5408754870,0.0000000000,0.0000000000,0.0000000000,1.5200000000,0.0000000000,False
2021-01-01T05:00:00Z,0.4208754870,0.0000000000,0.0000000000,0.0000000000,1.5900000000,0.0000000000,False
2021-01-01T06:00:00Z,0.0508754870,0.0000000000,0.0000000000,0.0000000000,1.9300000000,0.0000000000,False
2021-01-01T07:00:00Z,-0.0191245130,0.0000000000,0.0000000000,0.0000000000,2.0000000000,0.0000000000,False
2021-01-01T08:00:00Z,-0.0291245130,0.0000000000,2.0538244490,2.0538244490,2.1400000000,2.3300000000,False
2021-01-01T09:00:00Z,0.8608754870,0.0000000000,29.7804545105,29.7804545105,2.0700000000,8.6400000000,False
2021-01-01T10:00:00Z,2.3808754870,14.3767711430,100.6373980010,115.0141691440,2.6200000000,13.2400000000,False
2021-01-01T11:00:00Z,3.8708754870,85.2439837557,120.1487302665,205.3927140222,2.6900000000,15.7600000000,False
2021-01-01T12:00:00Z,4.7508754870,29.7804545105,130.4178525115,160.1983070220,2.6900000000,15.9600000000,False
2021-01-01T13:00:00Z,5.3108754870,153.0201905727,64.6954701435,217.7156607162,2.8300000000,13.8200000000,False
2021-01-01T14:00:00Z,5.5608754870,86.2708959802,50.3186990005,136.5895949807,2.6900000000,9.5500000000,False
2021-01-01T15:00:00Z,5.1208754870,20.5382444900,12.6207512391,33.1589957291,1.9300000000,3.5000000000,False
2021-01-01T16:00:00Z,4.3208754870,0.0000000000,0.0000000000,0.0000000000,2.1400000000,0.0000000000,False
2021-01-01T17:00:00Z,3.5908754870,0.0000000000,0.0000000000,0.0000000000,2.3400000000,0.0000000000,False
2021-01-01T18:00:00Z,3.2908754870,0.0000000000,0.0000000000,0.0000000000,2.4800000000,0.0000000000,False
2021-01-01T19:00:00Z,2.7908754870,0.0000000000,0.0000000000,0.0000000000,2.4100000000,0.0000000000,False
2021-01-01T20:00:00Z,2.5408754870,0.0000000000,0.0000000000,0.0000000000,2.4100000000,0.0000000000,False
2021-01-01T21:00:00Z,2.2308754870,0.0000000000,0.0000000000,0.0000000000,2.4800000000,0.0000000000,False
2021-01-01T22:00:00Z,1.9308754870,0.0000000000,0.0000000000,0.0000000000,2.4800000000,0.0000000000,False
2021-01-01T23:00:00Z,1.6108754870,0.0000000000,0.0000000000,0.0000000000,2.5500000000,0.0000000000,False
2021-01-02T00:00:00Z,1.6608754870,0.0000000000,0.0000000000,0.0000000000,2.5500000000,0.0000000000,False
2021-01-02T01:00:00Z,1.6108754870,0.0000000000,0.0000000000,0.0000000000,2.6200000000,0.0000000000,False
2021-01-02T02:00:00Z,1.6308754870,0.0000000000,0.0000000000,0.0000000000,2.7600000000,0.0000000000,False
2021-01-02T03:00:00Z,1.6108754870,0.0000000000,0.0000000000,0.0000000000,2.9700000000,0.0000000000,False
2021-01-02T04:00:00Z,1.6508754870,0.0000000000,0.0000000000,0.0000000000,3.0300000000,0.0000000000,False
2021-01-02T05:00:00Z,1.5608754870,0.0000000000,0.0000000000,0.0000000000,3.0300000000,0.0000000000,False
2021-01-02T06:00:00Z,1.5808754870,0.0000000000,0.0000000000,0.0000000000,2.9700000000,0.0000000000,False
2021-01-02T07:00:00Z,1.1408754870,0.0000000000,0.0000000000,0.0000000000,2.4100000000,0.0000000000,False
2021-01-02T08:00:00Z,1.3108754870,0.0000000000,10.2691222450,10.2691222450,2.2100000000,2.3500000000,False
2021-01-02T09:00:00Z,1.7608754870,6.1614733470,57.5070845720,63.6685579190,2.1400000000,8.6800000000,False
2021-01-02T10:00:00Z,2.5108754870,13.3498589185,99.6104857765,112.9603446950,2.2100000000,13.3000000000,False
2021-01-02T11:00:00Z,3.4008754870,13.3498589185,119.1218180420,132.4716769605,2.2100000000,15.8300000000,False
2021-01-02T12:00:00Z,4.0408754870,9.2422100205,116.0410813685,125.2832913890,2.1400000000,16.0500000000,False
2021-01-02T13:00:00Z,4.6608754870,5.1345611225,95.5028368785,100.6373980010,1.9300000000,13.9300000000,False
2021-01-02T14:00:00Z,4.7908754870,7.1883855715,66.7492945925,73.9376801640,1.5900000000,9.6700000000,False
2021-01-02T15:00:00Z,4.8008754870,2.0538244490,18.0736551512,20.1274796002,1.0300000000,3.6200000000,False
2021-01-02T16:00:00Z,4.1708754870,0.0000000000,0.0000000000,0.0000000000,1.1700000000,0.0000000000,False
2021-01-02T17:00:00Z,3.2308754870,0.0000000000,0.0000000000,0.0000000000,1.1700000000,0.0000000000,False
2021-01-02T18:00:00Z,2.4408754870,0.0000000000,0.0000000000,0.0000000000,1.1700000000,0.0000000000,False
2021-01-02T19:00:00Z,4.0808754870,0.0000000000,0.0000000000,0.0000000000,0.2100000000,0.0000000000,False
2021-01-02T20:00:00Z,3.5908754870,0.0000000000,0.0000000000,0.0000000000,0.5500000000,0.0000000000,False
2021-01-02T21:00:00Z,3.4608754870,0.0000000000,0.0000000000,0.0000000000,0.6200000000,0.0000000000,False
2021-01-02T22:00:00Z,3.5708754870,0.0000000000,0.0000000000,0.0000000000,0.9000000000,0.0000000000,False
2021-01-02T23:00:00Z,3.4308754870,0.0000000000,0.0000000000,0.0000000000,1.3100000000,0.0000000000,False
2021-01-03T00:00:00Z,3.2008754870,0.0000000000,0.0000000000,0.0000000000,1.6600000000,0.0000000000,False
2021-01-03T01:00:00Z,3.1008754870,0.0000000000,0.0000000000,0.0000000000,1.7200000000,0.0000000000,False
2021-01-03T02:00:00Z,2.8708754870,0.0000000000,0.0000000000,0.0000000000,1.7900000000,0.0000000000,False
2021-01-03T03:00:00Z,2.7608754870,0.0000000000,0.0000000000,0.0000000000,1.9300000000,0.0000000000,False
