timestamp_utc,T_out_C,I_beam_horizontal_W_m2,I_diffuse_horizontal_W_m2,I_solar_W_m2,wind_speed_10m_m_s,sun_height_deg,pvgis_reconstructed
2011-01-01T00:00:00Z,2.4425593363,0.0000000000,0.0000000000,0.0000000000,1.8600000000,0.0000000000,False
2011-01-01T01:00:00Z,2.5225593363,0.0000000000,0.0000000000,0.0000000000,2.0000000000,0.0000000000,False
2011-01-01T02:00:00Z,2.6125593363,0.0000000000,0.0000000000,0.0000000000,2.2100000000,0.0000000000,False
2011-01-01T03:00:00Z,2.7925593363,0.0000000000,0.0000000000,0.0000000000,2.4100000000,0.0000000000,False
2011-01-01T04:00:00Z,2.9525593363,0.0000000000,0.0000000000,0.0000000000,2.5500000000,0.0000000000,False
2011-01-01T05:00:00Z,3.0825593363,0.0000000000,0.0000000000,0.0000000000,2.6900000000,0.0000000000,False
2011-01-01T06:00:00Z,3.2325593363,0.0000000000,0.0000000000,0.0000000000,2.8300000000,0.0000000000,False
2011-01-01T07:00:00Z,3.3325593363,0.0000000000,0.0000000000,0.0000000000,2.9000000000,0.0000000000,False
2011-01-01T08:00:00Z,3.4825593363,0.0000000000,5.2390302150,5.2390302150,2.9700000000,2.3300000000,False
2011-01-01T09:00:00Z,3.5925593363,0.0000000000,36.6732115050,36.6732115050,3.0300000000,8.6400000000,False
2011-01-01T10:00:00Z,3.8425593363,0.0000000000,41.9122417200,41.9122417200,2.8300000000,13.2400000000,False
2011-01-01T11:00:00Z,4.0525593363,0.0000000000,52.3903021500,52.3903021500,2.9000000000,15.7600000000,False
2011-01-01T12:00:00Z,4.2525593363,0.0000000000,58.6771384080,58.6771384080,2.9700000000,15.9600000000,False
2011-01-01T13:00:00Z,4.4025593363,0.0000000000,48.1990779780,48.1990779780,2.9000000000,13.8200000000,False
2011-01-01T14:00:00Z,4.5525593363,0.0000000000,24.0995389890,24.0995389890,2.8300000000,9.5500000000,False
2011-01-01T15:00:00Z,4.5425593363,0.0000000000,8.3824483440,8.3824483440,2.6200000000,3.5000000000,False
2011-01-01T16:00:00Z,4.9325593363,0.0000000000,0.0000000000,0.0000000000,2.4800000000,0.0000000000,False
2011-01-01T17:00:00Z,4.9025593363,0.0000000000,0.0000000000,0.0000000000,2.5500000000,0.0000000000,False
2011-01-01T18:00:00Z,4.6025593363,0.0000000000,0.0000000000,0.0000000000,2.6900000000,0.0000000000,False
2011-01-01T19:00:00Z,3.5425593363,0.0000000000,0.0000000000,0.0000000000,2.3400000000,0.0000000000,False
2011-01-01T20:00:00Z,2.7525593363,0.0000000000,0.0000000000,0.0000000000,2.2100000000,0.0000000000,False
2011-01-01T21:00:00Z,2.0125593363,0.0000000000,0.0000000000,0.0000000000,2.2100000000,0.0000000000,False
2011-01-01T22:00:00Z,1.4525593363,0.0000000000,0.0000000000,0.0000000000,2.2100000000,0.0000000000,False
2011-01-01T23:00:00Z,1.1425593363,0.0000000000,0.0000000000,0.0000000000,2.2100000000,0.0000000000,False
2011-01-02T00:00:00Z,0.7225593363,0.0000000000,0.0000000000,0.0000000000,2.1400000000,0.0000000000,False
2011-01-02T01:00:00Z,0.4825593363,0.0000000000,0.0000000000,0.0000000000,2.0000000000,0.0000000000,False
2011-01-02T02:00:00Z,0.2625593363,0.0000000000,0.0000000000,0.0000000000,1.9300000000,0.0000000000,False
2011-01-02T03:00:00Z,0.1625593363,0.0000000000,0.0000000000,0.0000000000,1.9300000000,0.0000000000,False
2011-01-02T04:00:00Z,-0.0474406637,0.0000000000,0.0000000000,0.0000000000,2.0000000000,0.0000000000,False
2011-01-02T05:00:00Z,-0.2774406637,0.0000000000,0.0000000000,0.0000000000,2.0000000000,0.0000000000,False
2011-01-02T06:00:00Z,-0.2074406637,0.0000000000,0.0000000000,0.0000000000,1.9300000000,0.0000000000,False
2011-01-02T07:00:00Z,-1.4574406637,0.0000000000,0.0000000000,0.0000000000,2.1400000000,0.0000000000,False
2011-01-02T08:00:00Z,-1.8274406637,0.0000000000,12.5736725160,12.5736725160,2.0700000000,2.3500000000,False
2011-01-02T09:00:00Z,-1.5474406637,14.6692846020,66.0117807090,80.6810653110,1.7900000000,8.6800000000,False
2011-01-02T10:00:00Z,0.4625593363,88.0261856724,96.3981559560,184.4243416284,1.7200000000,13.3000000000,False
2011-01-02T11:00:00Z,2.6425593363,0.0000000000,89.0635136550,89.0635136550,2.0000000000,15.8300000000,False
2011-01-02T12:00:00Z,3.8225593363,54.4859142360,134.1191735040,188.6050877400,2.3400000000,16.0500000000,False
2011-01-02T13:00:00Z,3.8525593363,32.4819873330,114.2108586870,146.6928460200,2.6900000000,13.9300000000,False
2011-01-02T14:00:00Z,4.0525593363,20.9561208600,75.4420350960,96.3981559560,2.8300000000,9.6700000000,False
2011-01-02T15:00:00Z,3.4925593363,2.0956120860,18.4413863568,20.5369984428,2.4100000000,3.6200000000,False
2011-01-02T16:00:00Z,2.3225593363,0.0000000000,0.0000000000,0.0000000000,2.4100000000,0.0000000000,False
2011-01-02T17:00:00Z,1.2925593363,0.0000000000,0.0000000000,0.0000000000,2.3400000000,0.0000000000,False
2011-01-02T18:00:00Z,0.5325593363,0.0000000000,0.0000000000,0.0000000000,2.2800000000,0.0000000000,False
2011-01-02T19:00:00Z,0.0725593363,0.0000000000,0.0000000000,0.0000000000,2.2100000000,0.0000000000,False
2011-01-02T20:00:00Z,-0.7174406637,0.0000000000,0.0000000000,0.0000000000,2.2100000000,0.0000000000,False
2011-01-02T21:00:00Z,-0.4374406637,0.0000000000,0.0000000000,0.0000000000,2.1400000000,0.0000000000,False
2011-01-02T22:00:00Z,-0.7374406637,0.0000000000,0.0000000000,0.0000000000,2.2100000000,0.0000000000,False
2011-01-02T23:00:00Z,-0.6474406637,0.0000000000,0.0000000000,0.0000000000,2.1400000000,0.0000000000,False
2011-01-03T00:00:00Z,-0.6074406637,0.0000000000,0.0000000000,0.0000000000,2.1400000000,0.0000000000,False
2011-01-03T01:00:00Z,-0.4174406637,0.0000000000,0.0000000000,0.0000000000,2.1400000000,0.0000000000,False
2011-01-03T02:00:00Z,-0.2974406637,0.0000000000,0.0000000000,0.0000000000,2.2100000000,0.0000000000,False
2011-01-03T03:00:00Z,-0.3074406637,0.0000000000,0.0000000000,0.0000000000,2.2100000000,0.0000000000,False
2011-01-03T04:00:00Z,-0.2874406637,0.0000000000,0.0000000000,0.0000000000,2.1400000000,0.0000000000,False
2011-01-03T05:00:00Z,-0.2174406637,0.0000000000,0.0000000000,0.0000000000,2.0700000000,0.0000000000,False
2011-01-03T06:00:00Z,-0.5274406637,0.0000000000,0.0000000000,0.0000000000,2.1400000000,0.0000000000,False
2011-01-03T07:00:00Z,-0.7674406637,0.0000000000,0.0000000000,0.0000000000,2.0700000000,0.0000000000,False
2011-01-03T08:00:00Z,-0.7674406637,0.0000000000,9.4302543870,9.4302543870,2.1400000000,2.3800000000,False
2011-01-03T09:00:00Z,-0.4974406637,3.1434181290,54.4859142360,57.6293323650,2.0000000000,8.7200000000,False
2011-01-03T10:00:00Z,1.1425593363,0.0000000000,73.3464230100,73.3464230100,2.4800000000,13.3600000000,False
2011-01-03T11:00:00Z,1.8625593363,0.0000000000,86.9679015690,86.9679015690,2.4800000000,15.9100000000,False
2011-01-03T12:00:00Z,2.4525593363,0.0000000000,74.3942290530,74.3942290530,2.6900000000,16.1500000000,False
2011-01-03T13:00:00Z,2.7525593363,3.1434181290,90.1113196980,93.2547378270,2.6900000000,14.0400000000,False
2011-01-03T14:00:00Z,2.7625593363,17.8127027310,75.4420350960,93.2547378270,2.4800000000,9.7900000000,False
2011-01-03T15:00:00Z,2.3325593363,0.0000000000,14.6692846020,14.6692846020,2.0000000000,3.7500000000,False
2011-01-03T16:00:00Z,1.6325593363,0.0000000000,0.0000000000,0.0000000000,2.0700000000,0.0000000000,False
2011-01-03T17:00:00Z,1.2925593363,0.0000000000,0.0000000000,0.0000000000,2.0700000000,0.0000000000,False
2011-01-03T18:00:00Z,0.8725593363,0.0000000000,0.0000000000,0.0000000000,2.1400000000,0.0000000000,False
2011-01-03T19:00:00Z,0.2625593363,0.0000000000,0.0000000000,0.0000000000,1.9300000000,0.0000000000,False
2011-01-03T20:00:00Z,-0.0774406637,0.0000000000,0.0000000000,0.0000000000,2.1400000000,0.0000000000,False
2011-01-03T21:00:00Z,-0.5274406637,0.0000000000,0.0000000000,0.0000000000,2.2100000000,0.0000000000,False
2011-01-03T22:00:00Z,-1.0974406637,0.0000000000,0.0000000000,0.0000000000,2.2800000000,0.0000000000,False
2011-01-03T23:00:00Z,-1.2474406637,0.0000000000,0.0000000000,0.0000000000,2.2100000000,0.0000000000,False
2011-01-04T00:00:00Z,-1.8574406637,0.0000000000,0.0000000000,0.0000000000,2.4100000000,0.0000000000,False
2011-01-04T01:00:00Z,-2.0774406637,0.0000000000,0.0000000000,0.0000000000,2.4800000000,0.0000000000,False
2011-01-04T02:00:00Z,-2.1774406637,0.0000000000,0.0000000000,0.0000000000,2.6900000000,0.0000000000,False
2011-01-04T03:00:00Z,-2.3574406637,0.0000000000,0.0000000000,0.0000000000,2.7600000000,0.0000000000,False
2011-01-04T04:00:00Z,-2.3374406637,0.0000000000,0.0000000000,0.0000000000,2.8300000000,0.0000000000,False
2011-01-04T05:00:00Z,-2.3074406637,0.0000000000,0.0000000000,0.0000000000,3.0300000000,0.0000000000,False
2011-01-04T06:00:00Z,-2.0574406637,0.0000000000,0.0000000000,0.0000000000,3.2400000000,0.0000000000,False
2011-01-04T07:00:00Z,-2.1574406637,0.0000000000,0.0000000000,0.0000000000,3.0300000000,0.0000000000,False
2011-01-04T08:00:00Z,-1.8274406637,0.0000000000,11.5258664730,11.5258664730,3.1700000000,2.4100000000,False
2011-01-04T09:00:00Z,-1.1274406637,8.3824483440,62.8683625800,71.2508109240,3.3800000000,8.7800000000,False
2011-01-04T10:00:00Z,-0.1474406637,20.9561208600,108.9718284720,129.9279493320,3.7900000000,13.4300000000,False
