timestamp_utc,active_occupants_mean,active_occupancy,appliance_electricity_W,lighting_electricity_W,total_electricity_W,occupant_sensible_gain_W,appliance_sensible_gain_W,lighting_sensible_gain_W,Phi_int_W,theta_set_heat_C,theta_set_cool_C
2015-06-19 07:00:00+00:00,2.0,True,1349.165096263795,254.60426672447048,1603.7693629882656,140.0,1349.165096263795,254.60426672447048,1743.7693629882656,20.0,26.0
2015-06-19 08:00:00+00:00,1.6666666666666667,True,510.5102905999963,205.36476231077572,715.8750529107721,116.66666666666667,510.5102905999963,205.36476231077572,832.5417195774387,20.0,26.0
2015-06-19 09:00:00+00:00,1.5,True,1071.6433350265788,187.90075109087786,1259.5440861174566,105.0,1071.6433350265788,187.90075109087786,1364.5440861174566,20.0,26.0
2015-06-19 10:00:00+00:00,2.0,True,927.6656651172332,132.2394278427412,1059.9050929599744,140.0,927.6656651172332,132.2394278427412,1199.9050929599744,20.0,26.0
2015-06-19 11:00:00+00:00,2.0,True,2246.8508737156358,84.8847689570774,2331.7356426727133,140.0,2246.8508737156358,84.8847689570774,2471.7356426727133,20.0,26.0
2015-06-19 12:00:00+00:00,2.0,True,421.45544823349013,194.92305168646232,616.3784999199524,140.0,421.45544823349013,194.92305168646232,756.3784999199524,20.0,26.0
2015-06-19 13:00:00+00:00,0.6666666666666666,True,1092.417139800846,117.76114537963582,1210.1782851804817,46.666666666666664,1092.417139800846,117.76114537963582,1256.8449518471484,20.0,26.0
2015-06-19 14:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-19 15:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-19 16:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-19 17:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
