archetype_id,dwelling_type,dwelling_class,construction_period,state_id,floor_area_m2,occupant_count,active_occupancy_hours,annual_internal_gains_kWh_m2,constant_heating_kWh_m2,behavioural_heating_kWh_m2,heating_change_kWh_m2,heating_change_percent,constant_cooling_kWh_m2,behavioural_cooling_kWh_m2,cooling_change_kWh_m2,cooling_change_percent,constant_peak_heating_W,behavioural_peak_heating_W,constant_peak_cooling_W,behavioural_peak_cooling_W,max_energy_balance_residual_W,max_heating_setpoint_error_K,max_cooling_setpoint_error_K,simultaneous_heating_cooling,warmup_cycles,weather_member_id,occupant_seed,thermal_assumptions_sha256,behaviour_assumptions_sha256,occupant_distribution_sha256,weather_forcing_sha256
BE_TABULA_11,Detached house,SFH,1971-1990,TABULA_existing,238.4,2,4963,16.492771252798583,202.67801254799429,191.15944799594877,-11.518564552045518,-5.683184084567592,1.1321766272641833,0.9404647198887688,-0.19171190737541455,-16.933038782002722,16725.88977123554,19718.714595024743,6597.181476809299,6665.412575203357,7.821654435247183e-11,4.618527782440651e-14,1.4210854715202004e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_11,Detached house,SFH,1971-1990,TABULA_standard_B_proxy,238.4,2,4963,16.492771252798583,87.07327382902318,85.70458378767408,-1.3686900413490974,-1.5718830602793838,1.318998714255792,0.9094756742618385,-0.40952303999395345,-31.04802419955469,8452.204459753,11767.865877019862,4948.524114212063,4971.573689677625,8.594724931754172e-11,3.552713678800501e-14,1.0658141036401503e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_11,Detached house,SFH,1971-1990,TABULA_advanced_A_proxy,238.4,2,4963,16.492771252798583,28.794425833907997,31.776982691854197,2.9825568579462,10.358104985840608,3.240976843998822,2.1842201720361576,-1.0567566719626642,-32.60611608254516,4022.730744220917,7428.0697057450025,4174.39611444834,4362.12197644641,1.0572875908110291e-10,2.1316282072803006e-14,1.4210854715202004e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_12,Semi-detached house,SFH,1971-1990,TABULA_existing,185.3,2,4963,21.218978233498017,191.23236903860786,177.05968992982218,-14.172679108785672,-7.411234395116631,1.139111270675341,1.0189313727660667,-0.1201798979092743,-10.550321202425085,12385.286702839712,14705.586572625309,4979.533271485658,5251.659374575325,7.003109203651547e-11,3.907985046680551e-14,2.1316282072803006e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_12,Semi-detached house,SFH,1971-1990,TABULA_standard_B_proxy,185.3,2,4963,21.218978233498017,84.74117466788111,80.0654605508778,-4.675714117003309,-5.517641377203512,1.3752178253112926,1.1194137883695312,-0.25580403694176135,-18.600983221247724,6448.513784701821,9004.306674253135,3810.7982700749917,4082.481581694304,6.232880878087599e-11,3.197442310920451e-14,1.4210854715202004e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_12,Semi-detached house,SFH,1971-1990,TABULA_advanced_A_proxy,185.3,2,4963,21.218978233498017,28.066589325825092,28.28597063785477,0.2193813120296788,0.7816457834718736,3.37918513844949,2.8764659301821554,-0.5027192082673348,-14.876935937816157,3084.4851390636163,5702.424869333244,3214.3997415681356,3576.1852421536187,8.503775461576879e-11,2.4868995751603507e-14,1.4210854715202004e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_13,Terraced house,SFH,1971-1990,TABULA_existing,168.3,2,4963,23.362309368194786,144.29728451537073,132.81716772998638,-11.480116785384354,-7.955878604327773,0.938944226753281,0.849944564576134,-0.08899966217714705,-9.478695287886657,8743.51777633465,10934.390861760001,3755.8903062609807,4076.2768018662455,6.957634468562901e-11,3.552713678800501e-14,1.4210854715202004e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_13,Terraced house,SFH,1971-1990,TABULA_standard_B_proxy,168.3,2,4963,23.362309368194786,67.92238941231997,63.441273846694365,-4.481115565625608,-6.597405663135886,1.2397410323334062,1.0762903263168309,-0.1634507060165753,-13.184262015506006,4847.799066553697,7202.499010024813,3069.0060683584807,3409.4271359492986,6.912159733474255e-11,3.552713678800501e-14,1.4210854715202004e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_13,Terraced house,SFH,1971-1990,TABULA_advanced_A_proxy,168.3,2,4963,23.362309368194786,19.86139391210106,19.56365831268221,-0.29773559941884997,-1.4990669876269207,3.3686399185243237,3.1123513556479185,-0.2562885628764051,-7.6080723697139945,2176.9347427403113,4531.494818997178,2565.6720016421114,2997.1731325933843,6.366462912410498e-11,2.1316282072803006e-14,1.4210854715202004e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_14,"Apartment, enclosed",MFH,1971-1990,TABULA_existing,100.1,1,4183,37.29324009324136,72.86760959732298,56.9561673495675,-15.911442247755481,-21.836097459055438,3.055519418972449,4.415966871773858,1.3604474528014086,44.5242613859387,3449.1899228294005,4809.003098125639,2592.5754684389476,4171.469180123484,3.228706191293895e-11,2.842170943040401e-14,3.552713678800501e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_14,"Apartment, enclosed",MFH,1971-1990,TABULA_standard_B_proxy,100.1,1,4183,37.29324009324136,36.4439337102289,26.42862543038208,-10.015308279846817,-27.481413942523364,4.707657276721636,6.807370009872738,2.099712733151102,44.602072957471535,2206.232632523877,3575.578661521818,2293.195392234873,3900.860722026,4.274625098332763e-11,1.7763568394002505e-14,2.1316282072803006e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_14,"Apartment, enclosed",MFH,1971-1990,TABULA_advanced_A_proxy,100.1,1,4183,37.29324009324136,7.6346829038736885,3.613102385010198,-4.021580518863491,-52.67514799891715,9.479447624022768,13.923187871642243,4.443740247619475,46.877628569392286,978.6835863298011,2362.2326562167186,2033.2753878280682,3656.5305008254427,4.069988790433854e-11,1.0658141036401503e-14,2.4868995751603507e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_15,"Apartment, exposed",MFH,1971-1990,TABULA_existing,100.1,1,4183,37.29324009324136,186.95388859658672,157.54486604880051,-29.409022547786208,-15.730628963404797,1.6160105075880753,2.1450730257950785,0.5290625182070032,32.73880434086029,6824.473164056893,8049.248664057337,3066.5163553777857,4582.719912569607,3.5356606531422585e-11,5.3290705182007514e-14,2.1316282072803006e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_15,"Apartment, exposed",MFH,1971-1990,TABULA_standard_B_proxy,100.1,1,4183,37.29324009324136,80.48064478367773,63.382603975450714,-17.09804080822702,-21.244910318728795,2.293215906998708,3.5107548341593957,1.2175389271606876,53.09307873911296,3599.8948672485108,4963.923978541126,2448.6185080138516,4037.7055966394537,3.9108272176235914e-11,3.197442310920451e-14,2.4868995751603507e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_15,"Apartment, exposed",MFH,1971-1990,TABULA_advanced_A_proxy,100.1,1,4183,37.29324009324136,24.530873534441348,16.8982617783408,-7.632611756100548,-31.114308854042072,5.1648183107133585,7.422286316963351,2.2574680062499928,43.70856573148638,1729.9069553496904,3131.45757070917,2107.495507378699,3734.883457928617,5.047695594839752e-11,1.7763568394002505e-14,1.7763568394002505e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_16,Detached house,SFH,1991-2005,TABULA_existing,258.4,2,4963,15.216240970074237,147.71713164636924,141.9009876151144,-5.816144031254851,-3.9373524021428605,1.2313397473432044,0.9257482223185118,-0.30559152502469256,-24.817807244836445,14019.900817273898,17424.56462225163,6508.410667710379,6450.817868686588,1.1004885891452432e-10,4.263256414560601e-14,1.4210854715202004e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_16,Detached house,SFH,1991-2005,TABULA_standard_B_proxy,258.4,2,4963,15.216240970074237,84.8044887446829,84.52429293344632,-0.280195811236581,-0.3304020994456485,1.4324973731895931,0.9420536894264454,-0.49044368376314773,-34.236969152070955,9029.675935433785,12634.463302347312,5449.32046063374,5405.580308169975,8.549250196665525e-11,3.197442310920451e-14,1.7763568394002505e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_16,Detached house,SFH,1991-2005,TABULA_advanced_A_proxy,258.4,2,4963,15.216240970074237,28.00023867288668,31.712766343808237,3.7125276709215562,13.258914376742396,3.50341621636267,2.26833107204419,-1.23508514431848,-35.25373715375373,4319.672622880808,8019.048297024819,4609.750371034153,4733.16168682177,1.1732481652870774e-10,1.4210854715202004e-14,1.4210854715202004e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_17,Semi-detached house,SFH,1991-2005,TABULA_existing,224.0,2,4963,17.553020833335637,129.30474505609723,123.5265325225215,-5.778212533575726,-4.468677874944899,1.0338343732437798,0.7989309047589771,-0.2349034684848027,-22.72157654690517,10729.554564724547,13728.289697448206,5118.9766874027155,5137.963006285628,9.5042196335271e-11,3.197442310920451e-14,2.4868995751603507e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_17,Semi-detached house,SFH,1991-2005,TABULA_standard_B_proxy,224.0,2,4963,17.553020833335637,74.43657736996151,73.54881760072013,-0.8877597692413843,-1.192639157532833,1.231405241282506,0.8394505238045963,-0.3919547174779098,-31.829872436606628,6948.841969355495,10099.59808931372,4352.349056795105,4419.134712103313,1.0368239600211382e-10,3.552713678800501e-14,1.7763568394002505e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_17,Semi-detached house,SFH,1991-2005,TABULA_advanced_A_proxy,224.0,2,4963,17.553020833335637,22.806142007260615,25.5289567267987,2.7228147195380856,11.938953632189278,3.2592560033072653,2.2641223852655856,-0.9951336180416797,-30.5325392369267,3189.5280172404828,6372.855739115118,3665.72221675436,3913.4217091673727,1.0300027497578412e-10,1.4210854715202004e-14,1.7763568394002505e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_18,Terraced house,SFH,1991-2005,TABULA_existing,191.6,2,4963,20.521276965903876,103.03256329207792,97.41719948083674,-5.615363811241181,-5.4500864889895855,1.0084459294456982,0.8101624415633063,-0.19828348788239192,-19.662282537188712,7583.078348862724,10187.704548978063,3937.372557975432,4105.099329080197,6.30961949354969e-11,3.907985046680551e-14,2.1316282072803006e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_18,Terraced house,SFH,1991-2005,TABULA_standard_B_proxy,191.6,2,4963,20.521276965903876,62.36671725006253,60.469501057338555,-1.897216192723974,-3.0420331169860826,1.2632627086504857,0.9482318338764845,-0.31503087477400127,-24.937874965892203,5160.629342991639,7872.199181284265,3434.4219783070416,3672.512739114699,6.548361852765083e-11,3.552713678800501e-14,1.4210854715202004e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_18,Terraced house,SFH,1991-2005,TABULA_advanced_A_proxy,191.6,2,4963,20.521276965903876,17.357984389835313,18.65402003285471,1.2960356430193976,7.4665100158653495,3.4759856161329417,2.842418225353083,-0.6335673907798585,-18.226985400610104,2266.772605987363,4958.127907002518,2871.4074773911343,3238.1425735297194,6.093614501878619e-11,2.1316282072803006e-14,1.4210854715202004e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_19,"Apartment, enclosed",MFH,1991-2005,TABULA_existing,100.1,1,4183,37.29324009324136,65.63404632385652,50.81828523437871,-14.81576108947781,-22.573286151478076,3.3616293411734355,4.820416783897409,1.4587874427239735,43.39524958497531,3225.070955922943,4591.193070691956,2560.3905690074716,4148.404995857522,3.5697667044587433e-11,2.842170943040401e-14,2.1316282072803006e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_19,"Apartment, enclosed",MFH,1991-2005,TABULA_standard_B_proxy,100.1,1,4183,37.29324009324136,36.4439337102289,26.42862543038208,-10.015308279846817,-27.481413942523364,4.707657276721636,6.807370009872738,2.099712733151102,44.602072957471535,2206.232632523877,3575.578661521818,2293.195392234873,3900.860722026,4.274625098332763e-11,1.7763568394002505e-14,2.1316282072803006e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_19,"Apartment, enclosed",MFH,1991-2005,TABULA_advanced_A_proxy,100.1,1,4183,37.29324009324136,7.6346829038736885,3.613102385010198,-4.021580518863491,-52.67514799891715,9.479447624022768,13.923187871642243,4.443740247619475,46.877628569392286,978.6835863298011,2362.2326562167186,2033.2753878280682,3656.5305008254427,4.069988790433854e-11,1.0658141036401503e-14,2.4868995751603507e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_20,"Apartment, exposed",MFH,1991-2005,TABULA_existing,100.1,1,4183,37.29324009324136,143.99762141489379,119.22654904586548,-24.771072369028303,-17.20241773831565,1.768410283053642,2.4833406929828823,0.7149304099292404,40.42785866946659,5567.567723154756,6843.491714818745,2883.107132702311,4397.631985081504,4.1382008930668235e-11,5.3290705182007514e-14,4.263256414560601e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_20,"Apartment, exposed",MFH,1991-2005,TABULA_standard_B_proxy,100.1,1,4183,37.29324009324136,80.48064478367773,63.382603975450714,-17.09804080822702,-21.244910318728795,2.293215906998708,3.5107548341593957,1.2175389271606876,53.09307873911296,3599.8948672485108,4963.923978541126,2448.6185080138516,4037.7055966394537,3.9108272176235914e-11,3.197442310920451e-14,2.4868995751603507e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_20,"Apartment, exposed",MFH,1991-2005,TABULA_advanced_A_proxy,100.1,1,4183,37.29324009324136,24.530873534441348,16.8982617783408,-7.632611756100548,-31.114308854042072,5.1648183107133585,7.422286316963351,2.2574680062499928,43.70856573148638,1729.9069553496904,3131.45757070917,2107.495507378699,3734.883457928617,5.047695594839752e-11,1.7763568394002505e-14,1.7763568394002505e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_21,Detached house,SFH,post-2005,TABULA_existing,269.6,2,4963,14.584112265085988,81.98020792665136,81.91399958575276,-0.06620834089859784,-0.08076137225442903,2.3393481657981186,1.5939916891615473,-0.7453564766365712,-31.861716333373447,9636.93808775611,13384.022240472572,6484.982975215966,6483.509128821011,9.777068044058979e-11,3.197442310920451e-14,1.7763568394002505e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_21,Detached house,SFH,post-2005,TABULA_standard_B_proxy,269.6,2,4963,14.584112265085988,81.7122882408854,81.66886174540939,-0.043426495476012406,-0.05314561176893295,2.345233914575205,1.5976329616012956,-0.7476009529739092,-31.877457865831822,9614.118025106129,13361.267591597632,6479.96128552489,6478.274953094148,1.0504663805477321e-10,3.552713678800501e-14,1.7763568394002505e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_21,Detached house,SFH,post-2005,TABULA_advanced_A_proxy,269.6,2,4963,14.584112265085988,27.47161565632988,30.90378975097186,3.4321740946419794,12.49352836607247,5.226123087599649,3.7106222636296713,-1.5155008239699774,-28.998567361834656,4782.604985144362,8632.401929901322,5628.827012891149,5620.167906471496,1.1749534678529017e-10,2.1316282072803006e-14,1.7763568394002505e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_22,Semi-detached house,SFH,post-2005,TABULA_existing,233.7,2,4963,16.824461560407286,73.59085848079879,72.94177657149325,-0.6490819093055364,-0.8820143190405829,1.9257635748062059,1.3297116006760303,-0.5960519741301755,-30.951461639841103,7512.211765031207,10786.417423197765,5105.7776697654435,5205.392369941162,1.4279066817834973e-10,3.552713678800501e-14,1.4210854715202004e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
