timestamp_utc,active_occupants_mean,active_occupancy,appliance_electricity_W,lighting_electricity_W,total_electricity_W,occupant_sensible_gain_W,appliance_sensible_gain_W,lighting_sensible_gain_W,Phi_int_W,theta_set_heat_C,theta_set_cool_C
2015-10-12 04:00:00+00:00,0.5,True,61.741507717326826,29.88208265665393,91.62359037398076,35.0,61.741507717326826,29.88208265665393,126.62359037398076,20.0,26.0
2015-10-12 05:00:00+00:00,1.0,True,1121.6088905222111,165.61251481824138,1287.2214053404525,70.0,1121.6088905222111,165.61251481824138,1357.2214053404525,20.0,26.0
2015-10-12 06:00:00+00:00,1.0,True,311.66624503983866,233.6088811605261,545.2751262003648,70.0,311.66624503983866,233.6088811605261,615.2751262003648,20.0,26.0
2015-10-12 07:00:00+00:00,1.0,True,479.9627828168812,160.52792006504973,640.4907028819309,70.0,479.9627828168812,160.52792006504973,710.4907028819309,20.0,26.0
2015-10-12 08:00:00+00:00,1.0,True,1167.6673006257543,76.8742301970638,1244.541530822818,70.0,1167.6673006257543,76.8742301970638,1314.541530822818,20.0,26.0
2015-10-12 09:00:00+00:00,0.6666666666666666,True,402.45922342549204,43.178701475516135,445.6379249010082,46.666666666666664,402.45922342549204,43.178701475516135,492.30459156767483,20.0,26.0
2015-10-12 10:00:00+00:00,0.6666666666666666,True,339.4654340815487,54.437447000440436,393.90288108198916,46.666666666666664,339.4654340815487,54.437447000440436,440.56954774865585,20.0,26.0
2015-10-12 11:00:00+00:00,0.8333333333333334,True,211.208245567066,167.38808758919717,378.5963331562632,58.333333333333336,211.208245567066,167.38808758919717,436.92966648959646,20.0,26.0
2015-10-12 12:00:00+00:00,0.3333333333333333,True,66.65905543815069,25.14049627966968,91.79955171782036,23.333333333333332,66.65905543815069,25.14049627966968,115.13288505115369,20.0,26.0
2015-10-12 13:00:00+00:00,0.6666666666666666,True,149.85219603126035,43.90507215454352,193.75726818580387,46.666666666666664,149.85219603126035,43.90507215454352,240.42393485247052,20.0,26.0
2015-10-12 14:00:00+00:00,0.6666666666666666,True,173.84641272858826,10.330605212833765,184.17701794142204,46.666666666666664,173.84641272858826,10.330605212833765,230.8436846080887,20.0,26.0
2015-10-12 15:00:00+00:00,1.0,True,814.4258088285484,115.43240707543357,929.858215903982,70.0,814.4258088285484,115.43240707543357,999.858215903982,20.0,26.0
2015-10-12 16:00:00+00:00,1.0,True,1382.5628055377028,131.95734002330636,1514.5201455610093,70.0,1382.5628055377028,131.95734002330636,1584.5201455610093,20.0,26.0
2015-10-12 17:00:00+00:00,0.6666666666666666,True,900.9749938916096,88.94005425424072,989.9150481458504,46.666666666666664,900.9749938916096,88.94005425424072,1036.581714812517,20.0,26.0
2015-10-12 18:00:00+00:00,0.6666666666666666,True,252.2653547887664,20.883157022037018,273.1485118108034,46.666666666666664,252.2653547887664,20.883157022037018,319.8151784774701,20.0,26.0
2015-10-12 19:00:00+00:00,1.0,True,862.6891841523876,100.36021548561556,963.0493996380031,70.0,862.6891841523876,100.36021548561556,1033.0493996380033,20.0,26.0
2015-10-12 20:00:00+00:00,0.8333333333333334,True,826.331775793936,87.48731289618597,913.8190886901219,58.333333333333336,826.331775793936,87.48731289618597,972.1524220234553,20.0,26.0
2015-10-12 21:00:00+00:00,0.0,False,61.741507717326826,0.0,61.741507717326826,0.0,61.741507717326826,0.0,61.741507717326826,18.0,26.0
2015-10-12 22:00:00+00:00,0.0,False,61.741507717326826,0.0,61.741507717326826,0.0,61.741507717326826,0.0,61.741507717326826,18.0,26.0
2015-10-12 23:00:00+00:00,0.0,False,61.741507717326826,0.0,61.741507717326826,0.0,61.741507717326826,0.0,61.741507717326826,18.0,26.0
2015-10-13 00:00:00+00:00,0.0,False,61.741507717326826,0.0,61.741507717326826,0.0,61.741507717326826,0.0,61.741507717326826,18.0,26.0
2015-10-13 01:00:00+00:00,0.0,False,61.741507717326826,0.0,61.741507717326826,0.0,61.741507717326826,0.0,61.741507717326826,18.0,26.0
